A
1100 Generated by WorldEditor 1.6.0r1

1    620 0 0 KHUL Houlton International Airport
100 30.48 1 0 0.25 0 2 0 05  46.11721619 -067.79716686    0   63 2 0 0 1 23  46.12896599 -067.78692540    0    0 2 0 0 1
100 18.29 1 0 0.25 0 0 0 01  46.12383352 -067.79217458    0    0 1 0 0 0 19  46.13116126 -067.79365468    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 8
111  46.12511449 -067.78601368
111  46.12495848 -067.78564011
111  46.12508275 -067.78552651
111  46.12513220 -067.78564490
111  46.12511117 -067.78566565
113  46.12521745 -067.78592604
110 2 0.00 0.0000 New Taxiway 7
111  46.12602995 -067.78494641
111  46.12653289 -067.78449961
111  46.12657688 -067.78460755
111  46.12673789 -067.78500260
111  46.12676791 -067.78507626
113  46.12627195 -067.78551380
110 2 0.00 0.0000 New Taxiway 6
111  46.12454272 -067.78671176
111  46.12465183 -067.78662307
111  46.12469332 -067.78672395
111  46.12488787 -067.78656060
111  46.12490252 -067.78659877
111  46.12499531 -067.78684036
111  46.12469921 -067.78708613
111  46.12466316 -067.78700038
113  46.12461664 -067.78688970
110 2 0.00 0.0000 New Taxiway 5
111  46.12396013 -067.78733396
111  46.12417956 -067.78714798
111  46.12424200 -067.78730574
111  46.12420608 -067.78733872
111  46.12425772 -067.78745407
111  46.12417588 -067.78753084
113  46.12408031 -067.78762050
110 2 0.00 0.0000 New Taxiway 4
111  46.12395187 -067.78782576
111  46.12388944 -067.78766655
111  46.12400778 -067.78756567
113  46.12407065 -067.78771911
110 1 0.00 0.0000 New Taxiway 2
111  46.12382215 -067.79229214
111  46.12321089 -067.79215887
111  46.12351638 -067.79189651
111  46.12356674 -067.79200753
113  46.12384511 -067.79205707
110 1 0.00 0.0000 New Taxiway 1
111  46.11723164 -067.79692521
111  46.11694684 -067.79624245
111  46.11663088 -067.79548502
112  46.11662956 -067.79496784  46.11672084 -067.79467520
111  46.11662956 -067.79496784
111  46.11748742 -067.79222772
112  46.11748742 -067.79222772  46.11752062 -067.79211199
111  46.11754438 -067.79195267
111  46.11777757 -067.78976233
112  46.11821810 -067.78934196  46.11861343 -067.78939828
111  46.11821810 -067.78934196
111  46.12221200 -067.79014447
112  46.12221200 -067.79014447  46.12231411 -067.79015922
111  46.12239854 -067.79008339
111  46.12417670 -067.78854334
112  46.12417670 -067.78854334  46.12433806 -067.78839811
111  46.12432127 -067.78823955
111  46.12422032 -067.78798135
111  46.12407348 -067.78810714
111  46.12395187 -067.78782576
111  46.12407065 -067.78771911
111  46.12410942 -067.78768431
111  46.12408031 -067.78762050
111  46.12417588 -067.78753084
111  46.12425772 -067.78745407
111  46.12420608 -067.78733872
111  46.12424200 -067.78730574
111  46.12428290 -067.78726816
112  46.12428290 -067.78726816  46.12435897 -067.78719721
111  46.12434698 -067.78707771
111  46.12461664 -067.78688970
111  46.12466316 -067.78700038
111  46.12469921 -067.78708613
111  46.12499531 -067.78684036
111  46.12490252 -067.78659877
111  46.12583964 -067.78578776
111  46.12563272 -067.78533914
111  46.12602995 -067.78494641
111  46.12627195 -067.78551380
111  46.12641944 -067.78585960
111  46.12695556 -067.78539625
112  46.12695556 -067.78539625  46.12702216 -067.78532880
111  46.12698610 -067.78522958
111  46.12688652 -067.78499968
112  46.12688652 -067.78499968  46.12682843 -067.78492518
111  46.12673789 -067.78500260
111  46.12657688 -067.78460755
111  46.12686096 -067.78436922
111  46.12702512 -067.78476712
112  46.12702512 -067.78476712  46.12693292 -067.78485227
111  46.12699141 -067.78498818
111  46.12720918 -067.78550927
111  46.12726361 -067.78555335
111  46.12777190 -067.78523568
112  46.12777190 -067.78523568  46.12811215 -067.78504676
111  46.12830965 -067.78552689
111  46.12856123 -067.78613507
111  46.12883943 -067.78680761
