I
1050 Generated by WorldEditor

1   3687 1 0 MMTC Torreon Intl
100 45.11 1 0 0.25 0 3 1 12  25.57202126 -103.41465807    0   59 3 12 0 0 30  25.55419278 -103.39550481    0   56 3 12 0 0
100 29.87 1 0 0.25 0 0 1 08  25.56833664 -103.41454875  264    0 3 11 0 0 26  25.56813200 -103.39723915    0    0 3 11 0 0
110 2 0.00 0.0000 New Taxiway 124
111  25.55761956 -103.39874213
112  25.55817138 -103.39871670  25.55848269 -103.39894504
111  25.55817138 -103.39871670
112  25.55817138 -103.39871670  25.55838976 -103.39886778
111  25.55837273 -103.39916650
113  25.55837027 -103.39958066
110 1 0.00 0.0000 New Taxiway 122
111  25.55396957 -103.39495170
111  25.55402046 -103.39489411
111  25.55433901 -103.39523824
112  25.55497762 -103.39520837  25.55534159 -103.39552768
111  25.55497762 -103.39520837
112  25.55497762 -103.39520837  25.55512795 -103.39533242
111  25.55511391 -103.39565128
111  25.55512024 -103.39593366
112  25.55520065 -103.39617195  25.55527356 -103.39624694
111  25.55761956 -103.39874213
111  25.55837027 -103.39958066
111  25.55949874 -103.40077061
112  25.55980791 -103.40094945  25.55996130 -103.40097500
111  25.56013933 -103.40087897
111  25.56126077 -103.40036359
112  25.56128540 -103.40032658  25.56128064 -103.40031337
111  25.56111674 -103.39987176
111  25.56135524 -103.39976196
111  25.56152384 -103.40023496
111  25.56210403 -103.39998387
112  25.56214615 -103.39992573  25.56214138 -103.39988344
111  25.56199435 -103.39947113
111  25.56234008 -103.39931783
111  25.56237266 -103.39939800
111  25.56244260 -103.39936893
111  25.56251572 -103.39921035
111  25.56248344 -103.39911473
111  25.56261097 -103.39905625
111  25.56265799 -103.39916629
111  25.56278436 -103.39921035
111  25.56270695 -103.39901223
111  25.56279553 -103.39897161
111  25.56273975 -103.39882769
111  25.56275610 -103.39881703
111  25.56290901 -103.39919334
111  25.56318405 -103.39906009
112  25.56339466 -103.39899613  25.56346582 -103.39895775
111  25.56354949 -103.39888953
111  25.56410342 -103.39865713
111  25.56408226 -103.39860063
111  25.56407974 -103.39859335
111  25.56409812 -103.39858506
111  25.56395089 -103.39818735
111  25.56421476 -103.39807282
111  25.56426801 -103.39803846
111  25.56422430 -103.39793273
111  25.56423976 -103.39792141
111  25.56433112 -103.39815309
111  25.56437159 -103.39813426
111  25.56441651 -103.39811337
111  25.56440994 -103.39808690
111  25.56453653 -103.39802865
111  25.56451423 -103.39797132
111  25.56524890 -103.39761672
111  25.56540774 -103.39803904
111  25.56625362 -103.39764651
111  25.56616166 -103.39739299
111  25.56606841 -103.39714472
111  25.56632350 -103.39702264
111  25.56646717 -103.39740836
111  25.56649020 -103.39747449
111  25.56648914 -103.39756992
111  25.56665158 -103.39797850
111  25.56701241 -103.39782520
111  25.56686219 -103.39742873
111  25.56684863 -103.39741615
111  25.56681846 -103.39732114
111  25.56702113 -103.39722335
111  25.56704335 -103.39732804
111  25.56704181 -103.39735031
111  25.56716580 -103.39769921
112  25.56722779 -103.39771683  25.56726992 -103.39769921
111  25.56793515 -103.39739084
112  25.56797012 -103.39736088  25.56798919 -103.39733974
111  25.56799952 -103.39729833
111  25.56801499 -103.39861546
111  25.56796994 -103.39861486
112  25.56788200 -103.39842771  25.56780600 -103.39834887
112  25.56754672 -103.39836093  25.56739333 -103.39839265
112  25.56726378 -103.39845609  25.56722404 -103.39847371
111  25.56252977 -103.40063328
112  25.56214227 -103.40065579  25.56192551 -103.40058771
112  25.56149863 -103.40068080  25.56130187 -103.40077109
111  25.56051676 -103.40113079
112  25.56027105 -103.40142027  25.56025968 -103.40162378
112  25.56039782 -103.40174686  25.56048874 -103.40184861
111  25.56758277 -103.40946868
112  25.56790275 -103.40954331  25.56806886 -103.40945802
111  25.56814055 -103.40910719
113  25.56815080 -103.41018672
111  25.56501119 -103.39789107
111  25.56492560 -103.39793158
111  25.56494387 -103.39797956
113  25.56503235 -103.39793798
110 1 0.00 0.0000 New Taxiway 118
111  25.57226323 -103.41523133
111  25.57221876 -103.41528353
111  25.56855036 -103.41135117
112  25.56850346 -103.41134936  25.56846716 -103.41135885
111  25.56843371 -103.41144928
113  25.56843056 -103.41111386
110 1 0.00 0.0000 New Taxiway 117
111  25.56842305 -103.41047917
111  25.56841814 -103.41019883
112  25.56846719 -103.41037473  25.56848642 -103.41042377
111  25.56852104 -103.41047921
112  25.57121760 -103.41337792  25.57132242 -103.41349093
111  25.57121760 -103.41337792
112  25.57121760 -103.41337792  25.57130844 -103.41347445
111  25.57146091 -103.41347174
112  25.57199464 -103.41349626  25.57218060 -103.41353677
111  25.57199464 -103.41349626
112  25.57199464 -103.41349626  25.57233796 -103.41360074
112  25.57239374 -103.41410288  25.57239951 -103.41430011
111  25.57223889 -103.41448147
111  25.57259181 -103.41486039
113  25.57254573 -103.41490818
110 2 0.00 0.0000 New Taxiway 97
111  25.56681846 -103.39732114
111  25.56670798 -103.39703128
111  25.56690827 -103.39693877
113  25.56702113 -103.39722335
110 2 0.00 0.0000 New Taxiway 96
111  25.56674454 -103.39728238
111  25.56646717 -103.39740836
111  25.56632350 -103.39702264
111  25.56626370 -103.39686212
113  25.56654108 -103.39674494
110 2 0.00 0.0000 New Taxiway 95
111  25.56540774 -103.39803904
111  25.56524890 -103.39761672
111  25.56592221 -103.39729900
111  25.56598849 -103.39746713
111  25.56616166 -103.39739299
113  25.56625362 -103.39764651
110 2 0.00 0.0000 New Taxiway 94
111  25.56503235 -103.39793798
111  25.56494387 -103.39797956
111  25.56492560 -103.39793158
113  25.56501119 -103.39789107
110 2 0.00 0.0000 New Taxiway 93
111  25.56431974 -103.39788889
111  25.56436273 -103.39798288
111  25.56444036 -103.39793588
111  25.56432610 -103.39764257
111  25.56447324 -103.39756902
111  25.56456101 -103.39780425
111  25.56446547 -103.39784595
111  25.56451423 -103.39797132
111  25.56453653 -103.39802865
111  25.56440994 -103.39808690
111  25.56441651 -103.39811337
111  25.56437159 -103.39813426
111  25.56433112 -103.39815309
113  25.56423976 -103.39792141
110 2 0.00 0.0000 New Taxiway 92
111  25.56409812 -103.39858506
111  25.56407974 -103.39859335
111  25.56380582 -103.39871685
111  25.56362322 -103.39820790
111  25.56417168 -103.39794650
111  25.56422430 -103.39793273
111  25.56426801 -103.39803846
111  25.56421476 -103.39807282
113  25.56395089 -103.39818735
110 2 0.00 0.0000 New Taxiway 91
111  25.56290901 -103.39919334
111  25.56275610 -103.39881703
111  25.56288497 -103.39874881
111  25.56348986 -103.39846098
111  25.56350429 -103.39848550
111  25.56354949 -103.39846524
111  25.56368220 -103.39878612
111  25.56373798 -103.39876160
111  25.56380914 -103.39872749
111  25.56408226 -103.39860063
111  25.56410342 -103.39865713
111  25.56354949 -103.39888953
112  25.56339466 -103.39899613  25.56332349 -103.39903451
113  25.56318405 -103.39906009
110 2 0.00 0.0000 New Taxiway 90
111  25.56240124 -103.39922426
111  25.56240220 -103.39917202
111  25.56244548 -103.39915710
111  25.56247144 -103.39919867
113  25.56244355 -103.39924025
110 2 0.00 0.0000 New Taxiway 89
111  25.56230507 -103.39919654
111  25.56224929 -103.39904623
111  25.56245894 -103.39895135
111  25.56244259 -103.39890551
111  25.56254645 -103.39885967
