I
1050 Generated by WorldEditor 1.6.0r1

1     28 1 0 KDOV Dover AFB
100 46.02 1 0 0.00 0 2 1 14  39.13929864 -075.48611513 1291   46 2 0 0 0 32  39.11856432 -075.44923996    0  305 2 0 0 1
100 43.84 2 0 0.00 1 2 1 01  39.11719021 -075.46460591    0  305 3 2 1 1 19  39.14352167 -075.46270487    0  305 3 1 0 1
110 2 0.00 0.0000 New Taxiway 7
111  39.12274307 -075.45341669 3
111  39.12276703 -075.45345968 3
112  39.12533930 -075.45804424  39.12550059 -075.45830466
111  39.12533930 -075.45804424
112  39.12533930 -075.45804424  39.12551061 -075.45832084 3
112  39.12585709 -075.45818566  39.12596092 -075.45809421 3
111  39.12868735 -075.45559026
111  39.12880349 -075.45580711 3
111  39.12753751 -075.45697920
111  39.12753562 -075.45703098
111  39.12783907 -075.45756591
112  39.12800843 -075.45772510  39.12809056 -075.45785412
111  39.12800843 -075.45772510
112  39.12800843 -075.45772510  39.12807173 -075.45792926
112  39.12778874 -075.45793397  39.12770427 -075.45781773
111  39.12778874 -075.45793397
112  39.12778874 -075.45793397  39.12771263 -075.45778540
111  39.12772648 -075.45766845
111  39.12743079 -075.45713825
111  39.12737987 -075.45712484 3
112  39.12599924 -075.45839621  39.12587865 -075.45850406
111  39.12599924 -075.45839621
112  39.12599924 -075.45839621  39.12569786 -075.45866574 3
112  39.12517848 -075.45820927  39.12502897 -075.45796258 3
113  39.12256735 -075.45356974
110 1 0.00 0.0000 New Taxiway 6
111  39.13118825 -075.45738709
112  39.13119452 -075.45735466  39.13119690 -075.45733981
112  39.13118698 -075.45734019  39.13118358 -075.45734160
111  39.13053762 -075.45763171
111  39.13017918 -075.45740777 102
112  39.13000087 -075.45774314  39.12993007 -075.45804566 102
112  39.12906642 -075.46195531  39.12904318 -075.46205853
111  39.12898380 -075.46220059
111  39.12886791 -075.46273935
111  39.12882065 -075.46295904
111  39.12887573 -075.46297841
112  39.12910626 -075.46330394  39.12937384 -075.46331326
111  39.12910626 -075.46330394
112  39.12910626 -075.46330394  39.12910743 -075.46332126
111  39.12910894 -075.46338970
111  39.13767793 -075.46276566
111  39.14348674 -075.46234116
111  39.14348316 -075.46222424
111  39.14357810 -075.46221748
111  39.14358771 -075.46244773
111  39.12909342 -075.46349472
112  39.12874807 -075.46288965  39.12883127 -075.46234245
111  39.12874807 -075.46288965
112  39.12874807 -075.46288965  39.12878304 -075.46273419
111  39.12890854 -075.46221601
111  39.12870347 -075.46214208
112  39.12847023 -075.46321429  39.12840248 -075.46350153
111  39.12847023 -075.46321429
112  39.12847023 -075.46321429  39.12839863 -075.46351595
111  39.12815818 -075.46356202
111  39.12691963 -075.46365499
111  39.11869528 -075.44902455
111  39.11883189 -075.44890765
111  39.11887711 -075.44899181
111  39.11880757 -075.44906277
111  39.12154019 -075.45392640
111  39.12155014 -075.45391711
111  39.12194580 -075.45354755
111  39.12208861 -075.45341416
111  39.12207238 -075.45338204
111  39.12249630 -075.45299411
111  39.12268471 -075.45331676
111  39.12274307 -075.45341669
111  39.12256735 -075.45356974
112  39.12251897 -075.45351513  39.12251545 -075.45351332
111  39.12227522 -075.45373467
111  39.12221066 -075.45362834
111  39.12206725 -075.45376611
111  39.12167435 -075.45413492
111  39.12166285 -075.45414571
111  39.12526928 -075.46054439
111  39.12643515 -075.46260990
111  39.12686274 -075.46336746
112  39.12709427 -075.46352853  39.12724425 -075.46351742
111  39.12709427 -075.46352853
112  39.12709427 -075.46352853  39.12717361 -075.46352342
111  39.12784252 -075.46348234
111  39.12813169 -075.46346461
111  39.12813204 -075.46336998
112  39.12832363 -075.46318082  39.12836409 -075.46298654
111  39.12832363 -075.46318082
112  39.12832363 -075.46318082  39.12833312 -075.46318365
111  39.12838856 -075.46320103
111  39.12852368 -075.46260636
111  39.12864399 -075.46207692
112  39.12866128 -075.46186728  39.12867663 -075.46178811 102
111  39.12969864 -075.45715064 102
112  39.12965587 -075.45677408  39.12956281 -075.45661848
111  39.12965587 -075.45677408
112  39.12965587 -075.45677408  39.12955269 -075.45660327
111  39.12925217 -075.45614142
111  39.12902313 -075.45612374
111  39.12881114 -075.45580173
111  39.12880349 -075.45580711
111  39.12868735 -075.45559026
111  39.12890811 -075.45495174
112  39.12885951 -075.45484796  39.12879882 -075.45479972
111  39.12885951 -075.45484796
112  39.12885951 -075.45484796  39.12881803 -075.45481667
112  39.12869282 -075.45469289  39.12862192 -075.45458058
111  39.12869282 -075.45469289
112  39.12869282 -075.45469289  39.12861490 -075.45461669
112  39.12845374 -075.45443582  39.12843881 -075.45442007
111  39.12838618 -075.45441272 22
112  39.12873281 -075.45430104  39.12875529 -075.45429601
111  39.12873281 -075.45430104
112  39.12873281 -075.45430104  39.12870642 -075.45438042
111  39.12877669 -075.45445356
112  39.12891613 -075.45447805  39.12896670 -075.45453781
111  39.12899836 -075.45476394
112  39.12912441 -075.45490989  39.12917297 -075.45487390
111  39.12945585 -075.45461363
111  39.13060132 -075.45502301
111  39.13149118 -075.45621091
112  39.13160651 -075.45620258  39.13168928 -075.45617263
111  39.13160651 -075.45620258
112  39.13160651 -075.45620258  39.13166802 -075.45618032
112  39.13205234 -075.45601454  39.13213301 -075.45597554
111  39.13211898 -075.45587774
111  39.13220264 -075.45585001
112  39.13234595 -075.45588808  39.13238124 -075.45591538
112  39.13239479 -075.45607087  39.13237160 -075.45617097
112  39.13228504 -075.45618547  39.13226487 -075.45619327
111  39.13228504 -075.45618547
112  39.13228504 -075.45618547  39.13227621 -075.45618889
112  39.13220105 -075.45619360  39.13216446 -075.45619253
111  39.13220105 -075.45619360
112  39.13220105 -075.45619360  39.13215790 -075.45619234
111  39.13211928 -075.45618584
112  39.13209560 -075.45618698  39.13209467 -075.45618726
111  39.13209560 -075.45618698
112  39.13209560 -075.45618698  39.13207517 -075.45619300
111  39.13162835 -075.45638359
113  39.13138351 -075.45745609
112  39.13080075 -075.45631871  39.13075009 -075.45623163
112  39.13064565 -075.45615354  39.13056262 -075.45611181
111  39.13064565 -075.45615354
112  39.13064565 -075.45615354  39.13042188 -075.45608823
111  39.13032636 -075.45630839
112  39.13027410 -075.45654419  39.13026847 -075.45665124
111  39.13027410 -075.45654419
112  39.13027410 -075.45654419  39.13029803 -075.45665668
111  39.13040307 -075.45662569
113  39.13079338 -075.45645507
112  39.12986568 -075.45640913  39.12990556 -075.45628062
111  39.12997998 -075.45589896
112  39.12997077 -075.45568020  39.12993657 -075.45556303
111  39.12997077 -075.45568020
112  39.12997077 -075.45568020  39.12992484 -075.45552775
111  39.12982775 -075.45548587
111  39.12962602 -075.45540699
112  39.12957913 -075.45541519  39.12957424 -075.45543075
112  39.12948250 -075.45585985  39.12946296 -075.45598332
111  39.12949516 -075.45608600
113  39.12973555 -075.45646579
110 2 0.00 0.0000 New Taxiway 5
111  39.13633170 -075.46195807
112  39.13566158 -075.46165226  39.13561946 -075.46163167
111  39.13549454 -075.46165071
112  39.13262360 -075.46185845  39.13239561 -075.46187369
112  39.13218323 -075.46157898  39.13207984 -075.46138962
112  39.13102115 -075.45921901  39.13088035 -075.45892953
111  39.13102115 -075.45921901
112  39.13102115 -075.45921901  39.13088763 -075.45892014
112  39.13091588 -075.45859624  39.13095958 -075.45837561
111  39.13118825 -075.45738709
111  39.13138351 -075.45745609
111  39.13137728 -075.45748343
111  39.13132895 -075.45769534
112  39.13110571 -075.45869042  39.13108857 -075.45877644
111  39.13110571 -075.45869042
112  39.13110571 -075.45869042  39.13107942 -075.45882238
112  39.13115733 -075.45899140  39.13118060 -075.45903964
111  39.13115733 -075.45899140
112  39.13115733 -075.45899140  39.13116335 -075.45900388
112  39.13146935 -075.45963118  39.13154206 -075.45977330
111  39.13146935 -075.45963118
112  39.13146935 -075.45963118  39.13166989 -075.45979295
111  39.13181392 -075.45964578
111  39.13206693 -075.45944016
111  39.13204293 -075.45939044
111  39.13228445 -075.45918870
111  39.13232804 -075.45927343
111  39.13282963 -075.45887262
111  39.13290469 -075.45901615
111  39.13240471 -075.45942737
111  39.13243918 -075.45950580
111  39.13215877 -075.45974770
111  39.13213434 -075.45969967
111  39.13188381 -075.45989504
112  39.13180976 -075.46032894  39.13190771 -075.46054212
112  39.13236586 -075.46145540  39.13239995 -075.46151679
111  39.13236586 -075.46145540
112  39.13236586 -075.46145540  39.13243975 -075.46158845
112  39.13267197 -075.46159001  39.13277869 -075.46158101
111  39.13373791 -075.46150987
111  39.13376555 -075.46146959
111  39.13374752 -075.46106214
112  39.13367554 -075.46083444  39.13367554 -075.46074523
112  39.13380040 -075.46065004  39.13387546 -075.46065307
112  39.13394830 -075.46084086  39.13394712 -075.46094367
111  39.13388692 -075.46105904
111  39.13390495 -075.46145719
111  39.13394340 -075.46149592
111  39.13594327 -075.46135112
111  39.13597571 -075.46130310
111  39.13607115 -075.45997731
111  39.13603077 -075.45991224
111  39.13586782 -075.45989551
111  39.13582744 -075.45994013
111  39.13581447 -075.46007027
111  39.13577120 -075.46006841
111  39.13579716 -075.45962221
111  39.13597309 -075.45954227
111  39.13598030 -075.45947534
111  39.13602644 -075.45948092
111  39.13604375 -075.45938053
112  39.13617642 -075.45927084  39.13626260 -075.45929588
111  39.13617642 -075.45927084
112  39.13617642 -075.45927084  39.13623821 -075.45929273
111  39.13624996 -075.45930245
111  39.13611931 -075.46128101
111  39.13615536 -075.46133679
111  39.13630677 -075.46132749
111  39.13632644 -075.46182512
113  39.13632973 -075.46190837
110 1 0.00 0.0000 New Taxiway 6
111  39.14019378 -075.46594860
112  39.14011805 -075.46616550  39.14011455 -075.46631296
111  39.14011805 -075.46616550
112  39.14011805 -075.46616550  39.14011739 -075.46619325
111  39.14011780 -075.46624967
111  39.14012251 -075.46633635
112  39.14013806 -075.46657588  39.14014269 -075.46662662
111  39.14013806 -075.46657588
112  39.14013806 -075.46657588  39.14014110 -075.46660930
112  39.14016874 -075.46666557  39.14018428 -075.46669139
111  39.14016874 -075.46666557
112  39.14016874 -075.46666557  39.14020076 -075.46671879
112  39.14025913 -075.46675124  39.14027091 -075.46675021
111  39.14025913 -075.46675124
112  39.14025913 -075.46675124  39.14027663 -075.46674972
111  39.14239462 -075.46663905
111  39.14241740 -075.46779001
111  39.14004894 -075.46790456
111  39.14002150 -075.46716542
111  39.13999719 -075.46716393
111  39.13999666 -075.46709426
111  39.13989393 -075.46709817
111  39.13989327 -075.46706101
111  39.13999636 -075.46705514
111  39.13999587 -075.46699027
111  39.14001505 -075.46699180
111  39.14000319 -075.46667250
111  39.13999110 -075.46634687
111  39.13998803 -075.46626411
112  39.13998588 -075.46621975  39.13998530 -075.46620941
111  39.13998588 -075.46621975
112  39.13998588 -075.46621975  39.13997615 -075.46604421
113  39.13988710 -075.46597067
110 1 0.00 0.0000 New Taxiway 47
112  39.14334755 -075.46343814  39.14338976 -075.46387869
111  39.14334755 -075.46343814
112  39.14334755 -075.46343814  39.14336363 -075.46373357
111  39.14340597 -075.46481155
112  39.14301110 -075.46539215  39.14259182 -075.46544950
111  39.14301110 -075.46539215
111  39.14302028 -075.46565482
111  39.14364601 -075.46560902
111  39.14353035 -075.46295856
111  39.14367400 -075.46294606
111  39.14369896 -075.46366903
111  39.14363748 -075.46367321
111  39.14368214 -075.46481123
111  39.14375227 -075.46480676
111  39.14379350 -075.46577778
112  39.14291326 -075.46583567  39.14287105 -075.46583858
111  39.14291326 -075.46583567
112  39.14291326 -075.46583567  39.14291116 -075.46583582
112  39.14290638 -075.46583556  39.14290389 -075.46583534
111  39.14290638 -075.46583556
112  39.14290638 -075.46583556  39.14285889 -075.46583145
111  39.14274549 -075.46576500
111  39.14019378 -075.46594860
111  39.13988710 -075.46597067
111  39.13728207 -075.46615811
111  39.13547529 -075.46628927
112  39.13522961 -075.46641950  39.13516967 -075.46653679
111  39.13522961 -075.46641950
112  39.13522961 -075.46641950  39.13517609 -075.46652851
111  39.13512894 -075.46666878
111  39.13518619 -075.46669929
111  39.13489192 -075.46750405
111  39.13483447 -075.46747906
112  39.13456730 -075.46822199  39.13456640 -075.46825304
111  39.13462499 -075.46834830
111  39.13452662 -075.46864052
112  39.13437884 -075.46872516  39.13436708 -075.46875231
111  39.13297849 -075.47256939
111  39.13303675 -075.47260920
111  39.13274752 -075.47340786
112  39.13272066 -075.47358903  39.13272708 -075.47363594
111  39.13279295 -075.47373718
111  39.13272597 -075.47380965
111  39.13956115 -075.48596525
111  39.13950088 -075.48602479
111  39.13259933 -075.47374665
112  39.13260659 -075.47336783  39.13266800 -075.47316450
111  39.13260659 -075.47336783
112  39.13260659 -075.47336783  39.13262795 -075.47330128
111  39.13432903 -075.46865257
111  39.13452036 -075.46812947
112  39.13511977 -075.46646021  39.13518054 -075.46628298
111  39.13511977 -075.46646021
111  39.13553818 -075.46531951
112  39.13553818 -075.46531951  39.13560188 -075.46513626
112  39.13609814 -075.46377446  39.13618987 -075.46351429
111  39.13609814 -075.46377446
112  39.13609814 -075.46377446  39.13620066 -075.46350037
111  39.13640506 -075.46347249
113  39.14298658 -075.46299675
112  39.14320336 -075.46343642  39.14320094 -075.46343690
111  39.14320336 -075.46343642
112  39.14320336 -075.46343642  39.14319057 -075.46331695
112  39.14298189 -075.46317794  39.14285385 -075.46316701
111  39.14298189 -075.46317794
112  39.14298189 -075.46317794  39.14298077 -075.46316416
111  39.14297881 -075.46310265
111  39.13642614 -075.46358005
112  39.13632382 -075.46364189  39.13629595 -075.46369539
111  39.13632382 -075.46364189
112  39.13632382 -075.46364189  39.13630588 -075.46367632
111  39.13601496 -075.46448205
111  39.13589810 -075.46480766
111  39.13582395 -075.46476757
112  39.13561150 -075.46535655  39.13551902 -075.46564632
111  39.13561150 -075.46535655
112  39.13561150 -075.46535655  39.13553187 -075.46562480
112  39.13588162 -075.46581290  39.13607041 -075.46580296
111  39.13588162 -075.46581290
112  39.13588162 -075.46581290  39.13605599 -075.46580372
111  39.14288786 -075.46529922
111  39.14300306 -075.46529073
112  39.14300545 -075.46520592  39.14300586 -075.46519381
111  39.14300545 -075.46520592
112  39.14300545 -075.46520592  39.14312660 -075.46518963
112  39.14327702 -075.46483735  39.14330288 -075.46458664
111  39.14327702 -075.46483735
112  39.14327702 -075.46483735  39.14328740 -075.46483754
111  39.14331971 -075.46483848
111  39.14327732 -075.46370409
113  39.14326713 -075.46343126
110 2 0.00 0.0000 New Taxiway 45
111  39.14364601 -075.46560902
111  39.14302028 -075.46565482
111  39.14301110 -075.46539215
112  39.14301110 -075.46539215  39.14343038 -075.46533481
111  39.14340597 -075.46481155
112  39.14334755 -075.46343814  39.14333147 -075.46314272
111  39.14334755 -075.46343814
112  39.14334755 -075.46343814  39.14330534 -075.46299760
111  39.14298658 -075.46299675
113  39.14353035 -075.46295856
110 1 0.00 0.0000 New Taxiway 44
111  39.13468213 -075.48514837
111  39.13467521 -075.48513594
111  39.13455545 -075.48524178
111  39.13452921 -075.48519581
111  39.13457025 -075.48515958
111  39.13453739 -075.48510682
111  39.13466170 -075.48499002
111  39.13463442 -075.48493863
111  39.13469512 -075.48487817
111  39.13478705 -075.48504324
111  39.13480362 -075.48507296
113  39.13469634 -075.48517338
110 1 0.00 0.0000 New Taxiway 43
111  39.13534257 -075.48448640 20
111  39.13534957 -075.48449915 20
111  39.13512658 -075.48470579
111  39.13504440 -075.48455684
111  39.13523596 -075.48437526
111  39.13526582 -075.48442999
111  39.13538778 -075.48431435
111  39.13542086 -075.48436449
111  39.13546003 -075.48433152
113  39.13548397 -075.48437635
110 1 0.00 0.0000 New Taxiway 42
111  39.11721155 -075.46485539
111  39.11731375 -075.46741898
111  39.11803948 -075.46736838
111  39.11803310 -075.46711047
111  39.11796305 -075.46711479
112  39.11762096 -075.46697864  39.11750250 -075.46682674
111  39.11762096 -075.46697864
112  39.11762096 -075.46697864  39.11749245 -075.46681750
111  39.11748515 -075.46661682
111  39.11742726 -075.46531174
112  39.11751650 -075.46497757  39.11761297 -075.46484805
111  39.11776280 -075.46481858
111  39.11786303 -075.46480833
111  39.11785387 -075.46491413
111  39.11775953 -075.46492225
112  39.11776137 -075.46499891  39.11776153 -075.46501250
111  39.11776137 -075.46499891
112  39.11776137 -075.46499891  39.11759034 -075.46504516
111  39.11757501 -075.46528388
111  39.11751064 -075.46528834
111  39.11752220 -075.46556949
111  39.11755388 -075.46634012
111  39.11756449 -075.46659797
112  39.11763385 -075.46661184  39.11764620 -075.46661364
111  39.11763385 -075.46661184
112  39.11763385 -075.46661184  39.11769864 -075.46694455
111  39.11792089 -075.46693864
111  39.11792568 -075.46702034
111  39.12044209 -075.46684094
111  39.12394523 -075.46659153
111  39.12412081 -075.46650330
111  39.12590034 -075.46640676
112  39.12634463 -075.46641888  39.12651004 -075.46642515
112  39.12658351 -075.46647866  39.12663137 -075.46648591
111  39.12714672 -075.46645562
111  39.12715457 -075.46680140
111  39.12641430 -075.46685167
112  39.12626945 -075.46694989  39.12621639 -075.46704580
111  39.12626945 -075.46694989
111  39.12559203 -075.46697570
111  39.12514685 -075.46691011
111  39.12424464 -075.46698139
111  39.12419468 -075.46705592
112  39.12419468 -075.46705592  39.12412670 -075.46702776
111  39.12406184 -075.46703268
111  39.12241293 -075.46715080
111  39.12220968 -075.46716522
111  39.11888795 -075.46740089
111  39.11813480 -075.46746131
111  39.11813728 -075.46754418
111  39.11718314 -075.46760812
111  39.11714541 -075.46663162
111  39.11721006 -075.46662520
111  39.11719859 -075.46636540
111  39.11716436 -075.46559012
111  39.11716356 -075.46557194
111  39.11710210 -075.46557515
113  39.11706609 -075.46486944
110 2 0.00 0.0000 New Taxiway 40
111  39.11731375 -075.46741898
111  39.11721155 -075.46485539
111  39.11776280 -075.46481858
112  39.11751650 -075.46497757  39.11742003 -075.46510710
111  39.11751650 -075.46497757
112  39.11751650 -075.46497757  39.11742003 -075.46510710
111  39.11742726 -075.46531174
111  39.11748515 -075.46661682
112  39.11762096 -075.46697864  39.11774946 -075.46713979
111  39.11762096 -075.46697864
112  39.11762096 -075.46697864  39.11773941 -075.46713054
111  39.11796305 -075.46711479
111  39.11803310 -075.46711047
113  39.11803948 -075.46736838
110 2 0.00 0.0000 New Taxiway 32
111  39.12715207 -075.47037008
111  39.12721532 -075.47048370
111  39.12712718 -075.47056657
111  39.12722154 -075.47074034
111  39.12699837 -075.47094547
111  39.12690044 -075.47077375
111  39.12654845 -075.47110446
111  39.12664326 -075.47127386
111  39.12655642 -075.47135450
111  39.12646091 -075.47118755
111  39.12637040 -075.47126684
111  39.12612988 -075.47083550
111  39.12706190 -075.46997540
112  39.12723907 -075.47029274  39.12727994 -075.47036731
113  39.12723907 -075.47029274
110 2 0.00 0.0000 New Taxiway 31
111  39.12585056 -075.46986148
111  39.12574728 -075.46967573
111  39.12565707 -075.46975726
111  39.12549324 -075.46947256
111  39.12580867 -075.46918778
113  39.12607101 -075.46965293
110 2 0.00 0.0000 New Taxiway 30
111  39.12629607 -075.46944894
111  39.12619001 -075.46926258
111  39.12614551 -075.46930061
111  39.12598509 -075.46902050
111  39.12625394 -075.46877796
111  39.12630861 -075.46887041
113  39.12651908 -075.46924021
110 2 0.00 0.0000 New Taxiway 29
111  39.12571672 -075.46842240
111  39.12551588 -075.46805962
111  39.12547484 -075.46810696
111  39.12534667 -075.46787583
111  39.12561043 -075.46762591
111  39.12564619 -075.46769036
111  39.12582510 -075.46801398
113  39.12593709 -075.46821125
110 2 0.00 0.0000 New Taxiway 28
111  39.12527611 -075.46883496
111  39.12510315 -075.46853359
111  39.12501294 -075.46861646
111  39.12485118 -075.46833176
111  39.12516433 -075.46804305
113  39.12549644 -075.46862402
110 2 0.00 0.0000 New Taxiway 27
111  39.12642140 -075.47354230
111  39.12616976 -075.47310255
111  39.12647544 -075.47283479
113  39.12671525 -075.47326365
110 1 0.00 0.0000 New Taxiway 18
111  39.13430048 -075.48547453
111  39.13410163 -075.48566068
111  39.13401352 -075.48574445
111  39.13415740 -075.48599289
111  39.13401385 -075.48612646
111  39.13413140 -075.48641046 20
112  39.13443032 -075.48682310  39.13451084 -075.48691606 20
111  39.13480031 -075.48728836 20
111  39.13519490 -075.48780365
112  39.13536666 -075.48803423  39.13539839 -075.48806955
111  39.13553611 -075.48810540
111  39.13534464 -075.48828507 20
111  39.13511652 -075.48788806 20
111  39.13451772 -075.48706420 20
112  39.13426949 -075.48677029  39.13422623 -075.48671142 20
111  39.13407202 -075.48647702
111  39.13403355 -075.48651367
111  39.13390062 -075.48626439
111  39.13343473 -075.48669498
111  39.13330622 -075.48681378
111  39.13284259 -075.48724230
111  39.13275083 -075.48732711
111  39.13230650 -075.48773727
111  39.13206775 -075.48731939
111  39.13271510 -075.48673147
111  39.13256801 -075.48644212
111  39.13297333 -075.48606949
111  39.13288249 -075.48590627
111  39.13293231 -075.48585970
111  39.13340992 -075.48541350
111  39.13352394 -075.48560339
112  39.13372209 -075.48565435  39.13378985 -075.48557937
111  39.13374871 -075.48546494
111  39.13369655 -075.48534324
111  39.13262794 -075.48344083
111  39.13242207 -075.48307435
111  39.13158872 -075.48157432
111  39.13134896 -075.48126835
111  39.13099306 -075.48063099
111  39.13095763 -075.48056754
111  39.13045775 -075.47968959
111  39.13039680 -075.47957890
111  39.13030982 -075.47941960
111  39.13025631 -075.47932160
111  39.13012295 -075.47907737
111  39.12999178 -075.47885386
111  39.12964549 -075.47826491
111  39.12960588 -075.47830365
111  39.12969107 -075.47845677
111  39.12964786 -075.47849760
111  39.12921808 -075.47773076
