A
1050 Generated by WorldEditor 2.2.0r2

1   4378 0 0 KAAT Alturas Muni
100 18.29 1 0 0.00 1 1 1 3  41.48075364 -120.56842194    0  130 1 0 0 1 21  41.48550950 -120.56180945    0  160 1 0 0 0
100 15.24 1 0 0.00 0 2 0 13  41.48764072 -120.56968418    0   23 1 0 0 0 31  41.47777048 -120.56158839    0    0 1 0 0 1
110 2 0.00 0.0000 New Taxiway 9
111  41.48641573 -120.56285160
111  41.48638421 -120.56288001
111  41.48634328 -120.56288383
111  41.48630316 -120.56285050
111  41.48630316 -120.56282373
111  41.48633550 -120.56282264
111  41.48633796 -120.56276472
111  41.48637889 -120.56276089
111  41.48638134 -120.56282537
113  41.48641327 -120.56281717
110 2 0.00 0.0000 New Taxiway 8
111  41.48654958 -120.56287673
111  41.48643046 -120.56288165
111  41.48642719 -120.56281062
111  41.48645871 -120.56280788
111  41.48646116 -120.56275051
111  41.48651683 -120.56274996
111  41.48652215 -120.56280952
113  41.48654917 -120.56281007
110 2 0.00 0.0000 New Taxiway 7
111  41.48668588 -120.56287400
111  41.48656759 -120.56287728
111  41.48656595 -120.56281007
111  41.48659420 -120.56280898
111  41.48659542 -120.56274887
111  41.48665518 -120.56275270
111  41.48665600 -120.56280624
113  41.48668670 -120.56280734
110 1 0.00 0.0000 New Taxiway 45
111  41.48767892 -120.56960707 53
112  41.48778050 -120.56954955  41.48781805 -120.56945751
111  41.48778050 -120.56954955
111  41.48784821 -120.56939999
111  41.48797194 -120.56949778
111  41.48785013 -120.56975746
113  41.48767680 -120.56961224
110 1 0.00 0.0000 New Taxiway 44
111  41.48023744 -120.56928246
112  41.48023744 -120.56928246  41.48021951 -120.56937162
111  41.48023075 -120.56950445
111  41.48007634 -120.56972425
113  41.47999391 -120.56961256
110 2 0.00 0.0000 New Taxiway 6
111  41.48648526 -120.56222365
111  41.48642926 -120.56215565
111  41.48640861 -120.56205945
111  41.48642513 -120.56195958
111  41.48647837 -120.56188912
111  41.48655135 -120.56185910
111  41.48662525 -120.56188606
111  41.48667895 -120.56195468
111  41.48669960 -120.56205332
111  41.48668216 -120.56214646
111  41.48663076 -120.56222120
113  41.48655824 -120.56224816
110 1 0.00 0.0000 New Taxiway 38
111  41.48656093 -120.56049369
111  41.48683035 -120.56083956
111  41.48606723 -120.56190259
112  41.48608575 -120.56203559  41.48611223 -120.56210003
111  41.48608575 -120.56203559
111  41.48611288 -120.56207482
112  41.48622898 -120.56203903  41.48628331 -120.56196420
111  41.48622898 -120.56203903
111  41.48627453 -120.56196699
111  41.48633862 -120.56184394
111  41.48639600 -120.56175428
112  41.48639600 -120.56175428  41.48650735 -120.56165023
112  41.48675813 -120.56181038  41.48685024 -120.56195289
111  41.48675813 -120.56181038
112  41.48675813 -120.56181038  41.48684104 -120.56194256
112  41.48680540 -120.56221092  41.48676306 -120.56234341
111  41.48680540 -120.56221092
112  41.48680540 -120.56221092  41.48677980 -120.56227112
112  41.48662540 -120.56241064  41.48654753 -120.56243823
111  41.48662540 -120.56241064
111  41.48662398 -120.56246248
111  41.48631934 -120.56247316
111  41.48629295 -120.56270779
111  41.48629295 -120.56272997
111  41.48687634 -120.56271030
111  41.48686456 -120.56350889
111  41.48619501 -120.56352465
111  41.48618501 -120.56323769
111  41.48614397 -120.56322810
111  41.48614192 -120.56317058
111  41.48609268 -120.56317332
111  41.48609780 -120.56353626
111  41.48604856 -120.56356639
111  41.48597295 -120.56348533
111  41.48558941 -120.56401548
111  41.48505867 -120.56335633
111  41.48503051 -120.56334483 102
111  41.48336192 -120.56566385 102
111  41.48326915 -120.56579278 102
112  41.48326042 -120.56598113  41.48330608 -120.56608119
111  41.48326042 -120.56598113
111  41.48324765 -120.56600101
111  41.48303426 -120.56582978
111  41.48304305 -120.56580751 102
112  41.48317814 -120.56577613  41.48323842 -120.56571849
111  41.48317814 -120.56577613 102
111  41.48329163 -120.56561637 102
112  41.48328783 -120.56557005  41.48328349 -120.56554348
111  41.48328783 -120.56557005
112  41.48328783 -120.56557005  41.48328652 -120.56556200 102
112  41.48328239 -120.56554437  41.48328003 -120.56553543
111  41.48328239 -120.56554437
112  41.48328239 -120.56554437  41.48327953 -120.56553354 102
112  41.48327091 -120.56551135  41.48326602 -120.56550038
111  41.48327091 -120.56551135 102
111  41.48317935 -120.56542709 102
112  41.48301227 -120.56544116  41.48292250 -120.56549880
111  41.48301227 -120.56544116
111  41.48285010 -120.56535698
112  41.48285010 -120.56535698  41.48287118 -120.56519570 102
111  41.48279973 -120.56512719 102
111  41.48271951 -120.56506126 102
111  41.48089944 -120.56356547 102
111  41.48047759 -120.56322974
112  41.48047759 -120.56322974  41.48044682 -120.56321311 102
112  41.48039700 -120.56322350  41.48037454 -120.56323235
111  41.48039700 -120.56322350
112  41.48039700 -120.56322350  41.48035647 -120.56323947 102
111  41.48033188 -120.56327927 102
111  41.48027522 -120.56340447
112  41.48027522 -120.56340447  41.48025547 -120.56349013 102
111  41.48030590 -120.56355930
111  41.48030131 -120.56357041
111  41.48010148 -120.56340503
111  41.48010519 -120.56339669
112  41.48010519 -120.56339669  41.48015711 -120.56339612 102
111  41.48021805 -120.56334591 102
111  41.48026892 -120.56323064
112  41.48026892 -120.56323064  41.48027875 -120.56318856 102
112  41.48027484 -120.56312189  41.48027072 -120.56309179
111  41.48027484 -120.56312189
112  41.48027484 -120.56312189  41.48026655 -120.56306125 102
111  41.48024070 -120.56302694 102
111  41.47818934 -120.56134732
112  41.47818934 -120.56134732  41.47815206 -120.56132999 102
112  41.47809829 -120.56133464  41.47807492 -120.56134019
111  41.47809829 -120.56133464
112  41.47809829 -120.56133464  41.47806007 -120.56134372 102
111  41.47804065 -120.56137005 102
111  41.47797453 -120.56151460
112  41.47797453 -120.56151460  41.47795636 -120.56159885 102
111  41.47800303 -120.56167198
111  41.47800812 -120.56168892
111  41.47780235 -120.56151941
111  41.47780673 -120.56151005 102
111  41.47794586 -120.56121250 102
111  41.47800700 -120.56108086 102
111  41.48275816 -120.56497470 102
111  41.48291566 -120.56510378 102
112  41.48303116 -120.56510185  41.48308637 -120.56507873
111  41.48303116 -120.56510185
111  41.48322306 -120.56514141 102
112  41.48322349 -120.56534740  41.48326239 -120.56543985
111  41.48322349 -120.56534740 102
111  41.48331241 -120.56543072 102
112  41.48335427 -120.56543495  41.48337752 -120.56543626
111  41.48335427 -120.56543495
112  41.48335427 -120.56543495  41.48338103 -120.56543646 102
112  41.48343165 -120.56542617  41.48344937 -120.56541650
111  41.48343165 -120.56542617 102
111  41.48549390 -120.56256542 102
112  41.48547125 -120.56251228  41.48545936 -120.56248923
111  41.48547125 -120.56251228
112  41.48547125 -120.56251228  41.48546622 -120.56250252
112  41.48545628 -120.56248962  41.48545157 -120.56248520
111  41.48545628 -120.56248962
111  41.48515641 -120.56251503
112  41.48507591 -120.56256605  41.48503421 -120.56260469
111  41.48507591 -120.56256605
111  41.48524355 -120.56233488
112  41.48524355 -120.56233488  41.48522964 -120.56235804
112  41.48526538 -120.56241080  41.48530385 -120.56241822
111  41.48526538 -120.56241080
111  41.48556849 -120.56237787
111  41.48558575 -120.56237599
112  41.48558575 -120.56237599  41.48563590 -120.56235811
111  41.48567193 -120.56231299
111  41.48596957 -120.56189841
111  41.48653226 -120.56111464
112  41.48653226 -120.56111464  41.48658476 -120.56099552
111  41.48655055 -120.56092273
111  41.48647275 -120.56081995
112  41.48647275 -120.56081995  41.48640093 -120.56077533
111  41.48634366 -120.56082471
113  41.48633128 -120.56081416
130 Airport Boundary 10
111  41.48237330 -120.56905489
111  41.48031365 -120.57053848
111  41.47912580 -120.56976760
111  41.48125084 -120.56611682
111  41.47689178 -120.56240797
111  41.47785078 -120.55887369
111  41.48300536 -120.56434238
111  41.48420410 -120.56160785
111  41.48502143 -120.56031330
111  41.48664517 -120.55965869
111  41.48729903 -120.56098235
111  41.48759327 -120.56440059
111  41.48581695 -120.56550607
111  41.48834521 -120.56947705
113  41.48814905 -120.57090253
120 Linear Feature 4
111  41.48561933 -120.56337276 1
111  41.48561365 -120.56337981 1
115  41.48560768 -120.56338722
120 Linear Feature 4
111  41.48570546 -120.56325362 1
111  41.48569978 -120.56326066 1
115  41.48569381 -120.56326807
120 Linear Feature 4
111  41.48554315 -120.56293336 1
111  41.48553747 -120.56294041 1
115  41.48553150 -120.56294782
120 Linear Feature 4
111  41.48545844 -120.56305099 1
111  41.48545276 -120.56305803 1
115  41.48544679 -120.56306545
120 Linear Feature 4
111  41.48537146 -120.56316976 1
111  41.48536578 -120.56317680 1
115  41.48535981 -120.56318422
120 Linear Feature 4
111  41.48528732 -120.56328853 1
111  41.48528164 -120.56329557 1
115  41.48527567 -120.56330298
120 Linear Feature 4
111  41.48520145 -120.56340710 1
111  41.48519577 -120.56341415 1
115  41.48518980 -120.56342156
120 Linear Feature 3
111  41.48561365 -120.56337981 1
115  41.48560315 -120.56336728
120 Linear Feature 3
111  41.48569978 -120.56326066 1
115  41.48568928 -120.56324813
120 Linear Feature 3
111  41.48553747 -120.56294041 1
115  41.48552697 -120.56292787
120 Linear Feature 3
111  41.48545276 -120.56305803 1
115  41.48544227 -120.56304550
120 Linear Feature 3
111  41.48536578 -120.56317680 1
115  41.48535528 -120.56316427
120 Linear Feature 3
111  41.48528164 -120.56329557 1
115  41.48527114 -120.56328304
120 Linear Feature 3
111  41.48519577 -120.56341415 1
115  41.48518527 -120.56340161
120 Linear Feature 2
111  41.48623327 -120.56307405 1
112  41.48628788 -120.56314339  41.48629219 -120.56321818
111  41.48628788 -120.56314339 1
111  41.48629356 -120.56337676 1
116  41.48632199 -120.56345379  41.48634984 -120.56347580
120 Linear Feature 1
111  41.48623327 -120.56307405 1
111  41.48628035 -120.56306291 1
111  41.48636519 -120.56303538 1
112  41.48641975 -120.56302830  41.48644790 -120.56302544
111  41.48641975 -120.56302830 1
115  41.48679860 -120.56301730
120 Linear Feature 1
111  41.48583851 -120.56303144 1
112  41.48582358 -120.56324882  41.48576440 -120.56334371
111  41.48582358 -120.56324882 1
115  41.48559541 -120.56356396
120 Linear Feature 58
111  41.48318025 -120.56537801 1
112  41.48314713 -120.56511372  41.48323455 -120.56495185
111  41.48314713 -120.56511372 1
115  41.48352959 -120.56458231
120 Linear Feature 57
111  41.48332765 -120.56562046 1
116  41.48331435 -120.56549573  41.48327880 -120.56542946
120 Linear Feature 56
111  41.48343212 -120.56549073 1
112  41.48332791 -120.56549991  41.48326456 -120.56546044
111  41.48332791 -120.56549991 1
111  41.48318025 -120.56537801 1
111  41.48311361 -120.56533246 1
112  41.48296795 -120.56536099  41.48289262 -120.56543634
111  41.48296795 -120.56536099 1
115  41.48257756 -120.56590241
120 Linear Feature 52
111  41.48559759 -120.56272213 1
112  41.48542498 -120.56272982  41.48533431 -120.56282619
111  41.48542498 -120.56272982 1
111  41.48343212 -120.56549073 1
111  41.48321429 -120.56579252 1
112  41.48324464 -120.56606585  41.48336691 -120.56618876
111  41.48324464 -120.56606585 1
115  41.48371114 -120.56644456
120 Linear Feature 51
111  41.48561926 -120.56298423 1
116  41.48562668 -120.56275948  41.48556755 -120.56263204
120 Linear Feature 50
111  41.48579394 -120.56297035 1
112  41.48561926 -120.56298423  41.48552943 -120.56307585
111  41.48561926 -120.56298423 1
115  41.48521160 -120.56354638
120 Linear Feature 48
111  41.48635180 -120.56189337 1
111  41.48625954 -120.56208867 1
112  41.48606717 -120.56213828  41.48594331 -120.56205252
111  41.48606717 -120.56213828
112  41.48606717 -120.56213828  41.48592816 -120.56205126 1
111  41.48586084 -120.56212515 1
111  41.48559481 -120.56249329 1
112  41.48559759 -120.56272213  41.48566271 -120.56284995
111  41.48559759 -120.56272213 1
111  41.48562668 -120.56275948 1
111  41.48579394 -120.56297035 1
111  41.48583851 -120.56303144 1
112  41.48592791 -120.56307585  41.48599018 -120.56308345
111  41.48592791 -120.56307585 1
115  41.48606079 -120.56307537
120 Linear Feature 49
111  41.48645338 -120.56233194 1
115  41.48624241 -120.56222650
120 Linear Feature 47
112  41.48676735 -120.56191975  41.48670425 -120.56173965
111  41.48676735 -120.56191975
112  41.48676735 -120.56191975  41.48670272 -120.56175882 1
112  41.48647187 -120.56175814  41.48635593 -120.56180881
111  41.48647187 -120.56175814
112  41.48647187 -120.56175814  41.48638312 -120.56180128 1
112  41.48633644 -120.56216559  41.48639287 -120.56237925
111  41.48633644 -120.56216559
112  41.48633644 -120.56216559  41.48635618 -120.56222683 1
112  41.48645338 -120.56233194  41.48651144 -120.56236989
111  41.48645338 -120.56233194
112  41.48645338 -120.56233194  41.48649790 -120.56236104 1
112  41.48662013 -120.56235186  41.48668670 -120.56233075
111  41.48662013 -120.56235186
114  41.48662013 -120.56235186  41.48675453 -120.56229433 1
120 Linear Feature 46
111  41.48609940 -120.56206140 53
115  41.48596957 -120.56189841
120 Linear Feature 6
111  41.48568515 -120.56359620 1
111  41.48569046 -120.56359000 1
115  41.48569532 -120.56358431
120 Linear Feature 6
111  41.48577135 -120.56348004 1
111  41.48577666 -120.56347383 1
115  41.48578152 -120.56346815
120 Linear Feature 6
111  41.48585738 -120.56336080 1
111  41.48586269 -120.56335460 1
115  41.48586755 -120.56334891
120 Linear Feature 6
111  41.48565518 -120.56309656 1
111  41.48566048 -120.56309035 1
115  41.48566535 -120.56308466
120 Linear Feature 6
111  41.48556578 -120.56321589 1
111  41.48557109 -120.56320968 1
115  41.48557595 -120.56320400
120 Linear Feature 6
111  41.48548079 -120.56333276 1
111  41.48548609 -120.56332656 1
115  41.48549096 -120.56332087
120 Linear Feature 6
111  41.48539479 -120.56345204 1
111  41.48540009 -120.56344583 1
115  41.48540495 -120.56344014
120 Linear Feature 6
111  41.48530856 -120.56356777 1
111  41.48531387 -120.56356156 1
115  41.48531873 -120.56355588
120 Linear Feature 5
111  41.48569897 -120.56360246 1
115  41.48569046 -120.56359000
120 Linear Feature 5
111  41.48578517 -120.56348629 1
115  41.48577666 -120.56347383
120 Linear Feature 5
111  41.48587121 -120.56336706 1
115  41.48586269 -120.56335460
120 Linear Feature 5
111  41.48566900 -120.56310281 1
115  41.48566048 -120.56309035
120 Linear Feature 5
111  41.48557960 -120.56322214 1
115  41.48557109 -120.56320968
120 Linear Feature 5
111  41.48549461 -120.56333901 1
115  41.48548609 -120.56332656
120 Linear Feature 5
111  41.48540861 -120.56345829 1
115  41.48540009 -120.56344583
120 Linear Feature 5
111  41.48532239 -120.56357402 1
115  41.48531387 -120.56356156
120 Linear Feature 53
111  41.48556849 -120.56237787 4
115  41.48547125 -120.56251228
120 Linear Feature 55
111  41.48335427 -120.56543495 4
111  41.48331435 -120.56549573 4
115  41.48328239 -120.56554437
120 Linear Feature 54
111  41.48328783 -120.56557005 4
111  41.48332765 -120.56562046 4
115  41.48336192 -120.56566385
120 Linear Feature 60
111  41.48295930 -120.56519655 1
115  41.48273917 -120.56501724
120 Linear Feature 59
111  41.48271951 -120.56506126 4
111  41.48273917 -120.56501724 4
115  41.48275816 -120.56497470
120 Linear Feature 64
111  41.47813428 -120.56124479 1
112  41.47799713 -120.56128378  41.47793265 -120.56138173
111  41.47799713 -120.56128378 1
111  41.47789798 -120.56149223 1
116  41.47788455 -120.56160474  41.47789132 -120.56166322
120 Linear Feature 63
111  41.48033788 -120.56317432 1
112  41.48030124 -120.56302065  41.48024588 -120.56296074
111  41.48030124 -120.56302065 1
115  41.47987671 -120.56267170
120 Linear Feature 62
111  41.48046640 -120.56315421 1
116  41.48033788 -120.56317432  41.48027553 -120.56325354
120 Linear Feature 61
111  41.48027484 -120.56312189 4
111  41.48033788 -120.56317432 4
115  41.48039700 -120.56322350
120 Linear Feature 67
111  41.48024748 -120.56336735 1
112  41.48027786 -120.56362928  41.48038830 -120.56374975
111  41.48027786 -120.56362928 1
115  41.48074901 -120.56401443
120 Linear Feature 66
111  41.48024748 -120.56336735 1
112  41.48005965 -120.56344805  41.47993283 -120.56336911
111  41.48005965 -120.56344805 1
115  41.47958072 -120.56305709
120 Linear Feature 65
111  41.47794586 -120.56121250 4
115  41.47809829 -120.56133464
120 Linear Feature 68
111  41.48317322 -120.56585020 1
112  41.48303281 -120.56589102  41.48294137 -120.56585187
111  41.48303281 -120.56589102 1
115  41.48254227 -120.56549205
21  41.47903034 -120.56299672 1 328.4900 3.00 31 VASI
21  41.48193791 -120.56722957 1 45.9000 3.00 VASI 3
14  41.48614302 -120.56361064  82.02 0 New Tower Viewpoint 3
1300  41.48569046 -120.56359000 133.30 tie_down props Tiedown 15
