I
1050 Generated by WorldEditor 2.1.0r1

1     12 1 0 KJFK John F. Kennedy Intl
100 61.00 2 0 0.25 1 3 1 13R  40.64839171 -073.81677266  627  119 3 12 0 1 31L  40.62798121 -073.77173381  997  151 3 0 0 1
100 46.00 1 0 0.25 1 3 1 13L  40.65778805 -073.79027672  278  118 3 2 1 1 31R  40.64371554 -073.75924038  316   54 3 8 1 1
100 61.00 1 0 0.25 1 3 1 04R  40.62543419 -073.77035160    0  134 3 2 1 1 22L  40.64524869 -073.75486598    0  154 3 2 1 1
100 61.00 2 0 0.25 1 3 1 04L  40.62202366 -073.78559734  140   61 3 0 0 1 22R  40.65052143 -073.76332286 1044  124 3 0 0 1
110 2 0.00 0.0000 New Taxiway 89
111  40.64225946 -073.75658185
111  40.64223131 -073.75650196
111  40.64258205 -073.75621948
111  40.64263618 -073.75629937
111  40.64259288 -073.75642492
111  40.64249978 -073.75649054
113  40.64250844 -073.75651622
110 2 0.00 0.0000 New Taxiway 88
111  40.64271887 -073.75758111
111  40.64268464 -073.75752423
111  40.64270547 -073.75739675
111  40.64281709 -073.75725162
111  40.64295102 -073.75719866
111  40.64305520 -073.75724573
113  40.64306859 -073.75730261
110 2 0.00 0.0000 New Taxiway 173
111  40.64585696 -073.76296605
111  40.64588622 -073.76293776
111  40.64628421 -073.76199157
111  40.64626080 -073.76197357
111  40.64635249 -073.76174731
111  40.64638175 -073.76176788
111  40.64656904 -073.76132306
111  40.64659635 -073.76134620
111  40.64662561 -073.76128449
111  40.64665683 -073.76130763
111  40.64668024 -073.76124335
111  40.64673681 -073.76128192
111  40.64613204 -073.76271922
111  40.64618276 -073.76276550
113  40.64599547 -073.76319231
110 2 0.00 0.0000 New Taxiway 21
111  40.65153875 -073.78702336
111  40.65181123 -073.78640334
111  40.65175982 -073.78637623
111  40.65202201 -073.78579010
111  40.65206828 -073.78582059 53 102
111  40.65235103 -073.78514975
111  40.65252840 -073.78528188 53 102
111  40.65225592 -073.78590190
111  40.65230991 -073.78593240
111  40.65205800 -073.78652870
111  40.65200402 -073.78651176
113  40.65173668 -073.78716227
110 2 0.00 0.0000 New Taxiway 20
111  40.65230403 -073.78743815
111  40.65256703 -073.78682266
111  40.65252987 -073.78679400
111  40.65278913 -073.78618055
111  40.65282710 -073.78621615 53 102
111  40.65308079 -073.78561530
111  40.65327233 -073.78576911 53 102
111  40.65303986 -073.78632133
111  40.65307543 -073.78634679
111  40.65281024 -073.78698563
111  40.65276724 -073.78694761 53 102
113  40.65249743 -073.78757079
110 2 0.00 0.0000 New Taxiway 134
111  40.65046405 -073.81562410 53 102
112  40.64990020 -073.81553409  40.64958023 -073.81573724
111  40.64990020 -073.81553409 53 102
111  40.64860556 -073.81653693
112  40.64833311 -073.81646667  40.64828710 -073.81636711
111  40.64833311 -073.81646667
112  40.64833311 -073.81646667  40.64825050 -073.81628793
112  40.64833256 -073.81593836  40.64833870 -073.81594461
111  40.64833256 -073.81593836
112  40.64833256 -073.81593836  40.64838511 -073.81599185 53 102
112  40.64879981 -073.81597125  40.64902647 -073.81579092
111  40.64879981 -073.81597125
112  40.64879981 -073.81597125  40.64894419 -073.81587354 53 102
111  40.64915880 -073.81562153 53 102
112  40.64921929 -073.81518181  40.64912368 -073.81492981 53 102
111  40.64889151 -073.81503781 53 102
112  40.64854228 -073.81522810  40.64835693 -073.81536439
111  40.64854228 -073.81522810
112  40.64854228 -073.81522810  40.64825836 -073.81540852 53 102
112  40.64828580 -073.81583208  40.64829560 -073.81591895
111  40.64828580 -073.81583208
112  40.64828580 -073.81583208  40.64828629 -073.81583647
112  40.64807573 -073.81570092  40.64801520 -073.81556998
111  40.64807573 -073.81570092
112  40.64807573 -073.81570092  40.64795118 -073.81543148
111  40.64786527 -073.81492210
112  40.64788125 -073.81493800  40.64789165 -073.81494767
111  40.64788125 -073.81493800
112  40.64788125 -073.81493800  40.64793705 -073.81498992 53 102
112  40.64834522 -073.81496581  40.64855901 -073.81479025
111  40.64834522 -073.81496581
112  40.64834522 -073.81496581  40.64852862 -073.81482953 53 102
111  40.64870811 -073.81460838 53 102
112  40.64877445 -073.81418409  40.64870226 -073.81395009
111  40.64877445 -073.81418409
112  40.64877445 -073.81418409  40.64870226 -073.81395009 53 102
111  40.64843887 -073.81403237 53 102
112  40.64803891 -073.81426381  40.64789843 -073.81438724
111  40.64803891 -073.81426381
112  40.64803891 -073.81426381  40.64781040 -073.81444620 53 102
112  40.64782429 -073.81481211  40.64783309 -073.81490292
111  40.64782429 -073.81481211
112  40.64782429 -073.81481211  40.64782616 -073.81483141
111  40.64782820 -073.81484238
111  40.64737556 -073.81384209
112  40.64740200 -073.81387298  40.64741919 -073.81389139
111  40.64740200 -073.81387298
112  40.64740200 -073.81387298  40.64747098 -073.81394681 53 102
112  40.64790951 -073.81395532  40.64815108 -073.81379483
111  40.64790951 -073.81395532
112  40.64790951 -073.81395532  40.64806622 -073.81384466 53 102
111  40.64827889 -073.81357466 53 102
112  40.64834327 -073.81312980  40.64825547 -073.81291894
111  40.64834327 -073.81312980
112  40.64834327 -073.81312980  40.64829397 -073.81298115 53 102
111  40.64812824 -073.81259788
111  40.64748937 -073.81118850 53 102
111  40.64462859 -073.80487749
111  40.64400669 -073.80350553
111  40.64267420 -073.80056601 53 102
111  40.64260645 -073.80041654
111  40.64280199 -073.80027436 53 102
111  40.64421239 -073.80339544
111  40.64481643 -073.80473211 53 102
111  40.64659551 -073.80866897
111  40.64718538 -073.80997428 53 102
111  40.64769982 -073.81111276
111  40.64829923 -073.81243920 53 102
111  40.64845838 -073.81278772 53 102
112  40.64897150 -073.81312458  40.64929147 -073.81296772
111  40.64897150 -073.81312458
112  40.64897150 -073.81312458  40.64914905 -073.81294201 53 102
113  40.64905345 -073.81251000
111  40.64997808 -073.81462524 53 102
112  40.64956836 -073.81443700  40.64932487 -073.81457586
111  40.64956836 -073.81443700
112  40.64956836 -073.81443700  40.64932956 -073.81471781 53 102
111  40.64951920 -073.81503873 53 102
112  40.64988443 -073.81513439  40.65002022 -073.81499553
111  40.64988443 -073.81513439
114  40.64988443 -073.81513439  40.65006939 -073.81493999 53 102
111  40.64952294 -073.81360693 53 102
112  40.64911323 -073.81341870  40.64886974 -073.81355756
111  40.64911323 -073.81341870
112  40.64911323 -073.81341870  40.64887442 -073.81369950 53 102
111  40.64906406 -073.81402043 53 102
112  40.64942929 -073.81411609  40.64956509 -073.81397723
111  40.64942929 -073.81411609
114  40.64942929 -073.81411609  40.64961425 -073.81392168 53 102
110 2 0.00 0.0000 New Taxiway 130
111  40.64488033 -073.79620450
111  40.64437756 -073.79613574
111  40.64437743 -073.79608042 53 102
112  40.64411119 -073.79605325  40.64402222 -073.79605634 53 102
111  40.64383584 -073.79606722
111  40.64382114 -073.79578745 53 102
112  40.64411617 -073.79576863  40.64420280 -073.79576246 53 102
111  40.64437771 -073.79578556
111  40.64437670 -073.79571066
111  40.64487766 -073.79575477
111  40.64487510 -073.79583941 53 102
111  40.64517376 -073.79587405
112  40.64517376 -073.79587405  40.64525804 -073.79588145
111  40.64544928 -073.79592706
111  40.64539294 -073.79620706 53 102
112  40.64516255 -073.79615825  40.64506141 -073.79615825
111  40.64516255 -073.79615825 53 102
113  40.64488381 -073.79614672
110 1 0.00 0.0000 New Taxiway 104
111  40.64805120 -073.80844444
