I
1100 Generated by WorldEditor 1.6.1r1

1     26 0 0 EGCJ Sherburn in Elmet
100 17.98 1 0 0.00 0 2 0 11  53.78509407 -001.22380300    0    0 2 0 0 0 29  53.78337594 -001.21154246    0    0 2 0 0 0
100 17.98 3 0 0.00 0 2 0 06  53.78626199 -001.22340900   82    0 2 0 0 0 24  53.78995724 -001.21324824   56    0 2 0 0 0
100 17.98 3 0 0.00 0 0 0 10  53.78570000 -001.22305600    0    0 0 0 0 0 28  53.78442200 -001.21386400    0    0 0 0 0 0
100 17.98 3 0 0.00 0 2 0 01  53.78426000 -001.21388370   26    0 2 0 0 0 19  53.78953890 -001.21262129   42    0 2 0 0 0
110 1 0.00 0.0000 New Taxiway 151
111  53.78940112 -001.21277939
112  53.78958273 -001.21287578  53.78968277 -001.21292572
111  53.78988131 -001.21286015
111  53.78993209 -001.21305033
111  53.78988900 -001.21317799
111  53.78964737 -001.21311807
111  53.78954242 -001.21307861
113  53.78906869 -001.21285972
110 2 0.00 0.0000 New Taxiway 140
111  53.78936552 -001.20842704
111  53.78958714 -001.20838328
111  53.78962962 -001.20903041
113  53.78941169 -001.20906792
110 2 0.00 0.0000 New Taxiway 139
111  53.78890712 -001.20916708
111  53.78884940 -001.20832475
111  53.78911617 -001.20827916
113  53.78916619 -001.20910847
110 2 0.00 0.0000 New Taxiway 146
111  53.78608471 -001.21210498
111  53.78604003 -001.21162306
111  53.78670952 -001.21144331
113  53.78674781 -001.21193927
110 1 0.00 0.0000 New Taxiway 38
111  53.78513501 -001.22350561
112  53.78517886 -001.22354148  53.78520073 -001.22355037
111  53.78522970 -001.22354478
111  53.78534643 -001.22350073
112  53.78538187 -001.22344366  53.78538943 -001.22339533
111  53.78537935 -001.22333802
111  53.78402512 -001.21359198
112  53.78399694 -001.21351752  53.78397594 -001.21348938
111  53.78393726 -001.21350526
111  53.78381330 -001.21355100
112  53.78377549 -001.21364795  53.78376396 -001.21371083
111  53.78376843 -001.21376658
111  53.78367201 -001.21308177
112  53.78372130 -001.21320576  53.78374180 -001.21325130
111  53.78372130 -001.21320576
112  53.78372130 -001.21320576  53.78374982 -001.21327240
111  53.78379466 -001.21328205
111  53.78392230 -001.21325023
112  53.78395888 -001.21319999  53.78397169 -001.21316313
111  53.78396540 -001.21310182
111  53.78376437 -001.21162856
112  53.78373745 -001.21157858  53.78371943 -001.21155813
111  53.78367457 -001.21155751
111  53.78355321 -001.21161691
112  53.78352765 -001.21165690  53.78351529 -001.21169046
111  53.78352765 -001.21165690
112  53.78352765 -001.21165690  53.78352319 -001.21166900
112  53.78351434 -001.21171644  53.78351139 -001.21172857
111  53.78351434 -001.21171644
112  53.78351434 -001.21171644  53.78350320 -001.21176221
111  53.78350073 -001.21184236
111  53.78345424 -001.21150960
111  53.78347812 -001.21152173
111  53.78365930 -001.21143534
111  53.78379431 -001.21137510
111  53.78403552 -001.21309151
112  53.78407478 -001.21317110  53.78410296 -001.21319062
111  53.78413325 -001.21319648
111  53.78614881 -001.21271993
111  53.78608471 -001.21210498
111  53.78674781 -001.21193927
111  53.78679827 -001.21257252
111  53.78790972 -001.21230372
112  53.78805054 -001.21219006  53.78810006 -001.21209228
112  53.78813203 -001.21197383  53.78814397 -001.21191321
112  53.78819452 -001.21162931  53.78822340 -001.21149311
112  53.78829498 -001.21131057  53.78832675 -001.21122605
112  53.78843324 -001.21093789  53.78845820 -001.21086106
111  53.78882777 -001.20952669
112  53.78883937 -001.20941266  53.78882205 -001.20937916
111  53.78878296 -001.20932221
111  53.78875768 -001.20907748
111  53.78879841 -001.20907127
112  53.78883366 -001.20920582  53.78885547 -001.20923838
111  53.78890712 -001.20916708
111  53.78916619 -001.20910847
111  53.78932282 -001.20909442
111  53.78941169 -001.20906792
111  53.78962962 -001.20903041
111  53.78967351 -001.20903361
111  53.78968893 -001.20930630
111  53.78945984 -001.20935332
111  53.78946377 -001.20940953
111  53.78937259 -001.20946009
111  53.78938985 -001.20965603
111  53.78909084 -001.20986201
111  53.78899937 -001.20971249
112  53.78890349 -001.20981194  53.78888133 -001.20986389
111  53.78885586 -001.20995312
112  53.78854671 -001.21107016  53.78851266 -001.21118540
111  53.78828855 -001.21171817
112  53.78828300 -001.21205152  53.78833520 -001.21227817
111  53.78838979 -001.21231572
111  53.78895934 -001.21262766
111  53.78865615 -001.21270497
111  53.78835025 -001.21257160
112  53.78821987 -001.21252984  53.78814559 -001.21251238
111  53.78808330 -001.21251951
111  53.78418102 -001.21342206
112  53.78411883 -001.21346495  53.78409962 -001.21349314
111  53.78410020 -001.21354686
111  53.78549545 -001.22358444
113  53.78516778 -001.22374977
110 3 0.00 0.0000 New Taxiway 8
111  53.78850951 -001.20966735
111  53.78844566 -001.20918741
111  53.78875768 -001.20907748
111  53.78878296 -001.20932221
112  53.78883937 -001.20941266  53.78885668 -001.20944616
111  53.78883937 -001.20941266
112  53.78883937 -001.20941266  53.78885668 -001.20945244
111  53.78882777 -001.20952669
112  53.78843324 -001.21093789  53.78840827 -001.21101473
112  53.78829498 -001.21131057  53.78826320 -001.21139508
112  53.78819452 -001.21162931  53.78816564 -001.21176551
112  53.78813203 -001.21197383  53.78812010 -001.21203444
112  53.78805054 -001.21219006  53.78800102 -001.21228785
111  53.78790972 -001.21230372
113  53.78850015 -001.21010612
110 3 0.00 0.0000 New Taxiway 7
112  53.78828300 -001.21205152  53.78823080 -001.21182487
111  53.78828855 -001.21171817
112  53.78854671 -001.21107016  53.78858075 -001.21095491
111  53.78885586 -001.20995312
112  53.78890349 -001.20981194  53.78892566 -001.20975999
111  53.78899937 -001.20971249
111  53.78909084 -001.20986201
111  53.78938985 -001.20965603
111  53.78937259 -001.20946009
111  53.78946377 -001.20940953
111  53.78945984 -001.20935332
111  53.78968893 -001.20930630
111  53.78971479 -001.20962926
111  53.78987587 -001.20967536
111  53.78990666 -001.21002750
111  53.78981147 -001.21031773
111  53.78979109 -001.21091350
111  53.78964332 -001.21089676
111  53.78967044 -001.21023420
111  53.78898227 -001.21024201
113  53.78838979 -001.21231572
110 3 0.00 0.0000 New Taxiway 6
111  53.78424950 -001.21374904
111  53.78427169 -001.21401815
111  53.78435815 -001.21399702
111  53.78562136 -001.22308689
111  53.78577857 -001.22302446
111  53.78451827 -001.21395979
111  53.78906869 -001.21285972
111  53.78954242 -001.21307861
111  53.78478041 -001.21422529
111  53.78475861 -001.21428451
111  53.78602846 -001.22314818
111  53.78966953 -001.21311299
111  53.79005101 -001.21322050
111  53.79023246 -001.21330803
111  53.78646254 -001.22369325
111  53.78604208 -001.22330766
111  53.78549545 -001.22358444
111  53.78410020 -001.21354686
112  53.78411883 -001.21346495  53.78413805 -001.21343676
111  53.78418102 -001.21342206
111  53.78808330 -001.21251951
112  53.78821987 -001.21252984  53.78829414 -001.21254730
111  53.78835025 -001.21257160
113  53.78865615 -001.21270497
130 Airport Boundary 36
111  53.78578912 -001.22716868
111  53.78543865 -001.22709771
111  53.78526859 -001.22645505
111  53.78487018 -001.22444737
111  53.78435591 -001.22267415
111  53.78384652 -001.21874609
111  53.78253123 -001.21750973
111  53.78216133 -001.20961219
111  53.78315766 -001.21003387
111  53.78355285 -001.20962531
111  53.78399809 -001.20911855
111  53.78438456 -001.20827311
111  53.78450620 -001.20823158
111  53.78520346 -001.21019642
111  53.78627342 -001.21051371
111  53.78726343 -001.20960999
111  53.78812175 -001.20782740
111  53.78923097 -001.20749216
111  53.79011830 -001.20819758
111  53.79001582 -001.20998803
111  53.79073521 -001.20997387
111  53.79079287 -001.21064089
111  53.79079027 -001.21204889
111  53.79082876 -001.21310182
111  53.79073893 -001.21353091
113  53.78591653 -001.22684633
120 Linear Feature 149
111  53.78369144 -001.21362450 51
111  53.78381072 -001.21338572 51
111  53.78414803 -001.21330975 51
111  53.78507937 -001.21309469 51
112  53.78805281 -001.21237931  53.78815862 -001.21234855
111  53.78805281 -001.21237931
112  53.78805281 -001.21237931  53.78813190 -001.21234855 51
115  53.78816345 -001.21215146
120 Linear Feature 148
111  53.78484044 -001.21912113 51
112  53.78480450 -001.21909197  53.78478149 -001.21909448
111  53.78480450 -001.21909197
112  53.78480450 -001.21909197  53.78482973 -001.21906936 51
115  53.78482868 -001.21903792
120 Linear Feature 150
111  53.78954242 -001.21307861 54
115  53.78956700 -001.21286694
120 Linear Feature 5
111  53.78806001 -001.21218016 55
115  53.78829777 -001.21212655
120 Linear Feature 3
111  53.78425115 -001.21465783 54
115  53.78419074 -001.21468020
120 Linear Feature 4
111  53.78534581 -001.22353528 54
115  53.78536587 -001.22366857
120 Linear Feature 2
111  53.78365930 -001.21143534 4
115  53.78367457 -001.21155751
120 Linear Feature 141
111  53.78884448 -001.20973087 51
112  53.78849819 -001.21097265  53.78847639 -001.21105948 51
112  53.78834557 -001.21137210  53.78831607 -001.21143940 51
112  53.78823143 -001.21174550  53.78819808 -001.21186924 51
111  53.78816345 -001.21215146 51
112  53.78817792 -001.21230595  53.78819844 -001.21235589 51
111  53.78825195 -001.21238375 51
112  53.78969504 -001.21302738  53.78987455 -001.21311741 51
115  53.78986733 -001.21347452
120 Linear Feature 1
111  53.78506668 -001.21298056 54
115  53.78508738 -001.21321339
120 Linear Feature 147
111  53.78517240 -001.22367468 51
111  53.78535624 -001.22360775 51
112  53.78542945 -001.22336203  53.78540807 -001.22320073 51
111  53.78484044 -001.21912113 51
111  53.78482868 -001.21903792 51
112  53.78406288 -001.21352956  53.78405210 -001.21340192
111  53.78406288 -001.21352956
112  53.78406288 -001.21352956  53.78404441 -001.21338108 51
111  53.78414906 -001.21330815 51
112  53.78401055 -001.21317269  53.78398746 -001.21303724 51
112  53.78379047 -001.21158374  53.78376738 -001.21143006 51
111  53.78367965 -001.21149778 51
115  53.78348265 -001.21158114
120 Linear Feature 145
111  53.78614469 -001.21263901 55
115  53.78678647 -001.21248532
120 Linear Feature 144
111  53.78945984 -001.20935332 20
111  53.78927412 -001.20938235 20
112  53.78930405 -001.20951623  53.78932649 -001.20961211 20
115  53.78938314 -001.20957231
120 Linear Feature 143
111  53.78911808 -001.20972971 20
111  53.78923457 -001.20965011 20
111  53.78919075 -001.20948005 20
113  53.78907639 -001.20956146 20
120 Linear Feature 142
111  53.78879317 -001.20967001 55
115  53.78892890 -001.20976770
1300  53.78883657 -001.21013367 155.17 tie_down props APRON 8
1301 A general_aviation 
1300  53.78890306 -001.20991483 155.17 tie_down props APRON 7
1301 A general_aviation 
1300  53.78919302 -001.21000237 292.16 tie_down props APRON 6
1301 A general_aviation 
1300  53.78932045 -001.20991483 287.43 tie_down props APRON 5
1301 A general_aviation 
1300  53.78945343 -001.20983043 287.43 tie_down props APRON 4
1301 A general_aviation 
1300  53.78972492 -001.21008677 164.88 tie_down props APRON 3
1301 A general_aviation 
1300  53.78968798 -001.21031811 164.88 tie_down props APRON 2
1301 A general_aviation 
1300  53.78966582 -001.21056195 164.88 tie_down props APRON 1
1301 A general_aviation 
1300  53.78951356 -001.20900238 278.35 misc props Hangar 4
1301 A none 
1300  53.78903751 -001.20904739 278.35 misc props Hangar 3
1301 A none 
1300  53.78658624 -001.21188217 278.35 misc props Hangar 2
1301 A none 
1300  53.78624540 -001.21195476 278.35 misc props Hangar 1
1301 A none 
18  53.78975800 -001.20845718 1 BCN
19  53.78908657 -001.21390866 0 New Windsock 1
19  53.78385867 -001.21717861 0 WS
99
