A
1050 Generated by WorldEditor

1    474 0 0 KJVY Clark Regional
100 30.48 2 0 0.25 0 2 0 18  38.37202200 -085.73788300    0    0 3 8 0 1 36  38.35692647 -085.73787664    0    0 3 0 0 1
100 22.86 1 0 0.25 0 2 0 14  38.37075963 -085.74317661    0    0 2 0 0 1 32  38.36280064 -085.73407072    0    0 0 0 0 1
110 2 0.00 0.0000 New Taxiway 52
111  38.36599679 -085.74337485
111  38.36604519 -085.74331748
111  38.36716632 -085.74460346
112  38.36713321 -085.74461476  38.36712076 -085.74462301
113  38.36710460 -085.74464217
110 2 0.00 0.0000 New Taxiway 51
111  38.36171891 -085.74215340
111  38.36172221 -085.74146420
111  38.36200190 -085.74146222
113  38.36200365 -085.74215211
110 2 0.00 0.0000 New Taxiway 50
111  38.36132542 -085.74257809
111  38.36132355 -085.74221890
111  38.36159957 -085.74222411
113  38.36160045 -085.74257645
110 1 0.00 0.0000 New Taxiway 49
111  38.36159474 -085.74097098
111  38.36159398 -085.74107790
111  38.36169724 -085.74128891
111  38.36169562 -085.74199028
111  38.36164410 -085.74199216
111  38.36164433 -085.74222610
111  38.36159957 -085.74222411
111  38.36132355 -085.74221890
113  38.36133125 -085.74097072
110 1 0.00 0.0000 New Taxiway 40
111  38.36611647 -085.74255890
111  38.36609610 -085.74253576
111  38.36605822 -085.74249276
111  38.36601393 -085.74244249
111  38.36597408 -085.74239725
111  38.36593266 -085.74235023
111  38.36589108 -085.74230302
111  38.36585249 -085.74225922
111  38.36581022 -085.74221124
111  38.36576664 -085.74216177
111  38.36572551 -085.74211507
111  38.36568663 -085.74207094
111  38.36564662 -085.74202552
111  38.36560502 -085.74197830
111  38.36556705 -085.74193519
111  38.36552308 -085.74188528
111  38.36548128 -085.74183782
111  38.36544225 -085.74179351
111  38.36540203 -085.74174785
111  38.36535850 -085.74169845
111  38.36531604 -085.74165025
111  38.36529503 -085.74162639
111  38.36537169 -085.74151781
111  38.36539415 -085.74154353
111  38.36543478 -085.74159006
111  38.36547685 -085.74163824
111  38.36551830 -085.74168570
111  38.36555679 -085.74172977
111  38.36559951 -085.74177869
111  38.36564181 -085.74182713
111  38.36568086 -085.74187184
111  38.36572215 -085.74191912
111  38.36576255 -085.74196539
111  38.36580176 -085.74201028
111  38.36584384 -085.74205847
111  38.36588296 -085.74210327
111  38.36592280 -085.74214889
111  38.36596592 -085.74219827
111  38.36600648 -085.74224472
111  38.36604776 -085.74229198
111  38.36608673 -085.74233661
111  38.36612913 -085.74238515
111  38.36617065 -085.74243270
113  38.36618898 -085.74245369
110 1 0.00 0.0000 New Taxiway 40
111  38.36589792 -085.74286887
111  38.36587755 -085.74284574
111  38.36583967 -085.74280274
111  38.36579538 -085.74275246
111  38.36575553 -085.74270723
111  38.36571411 -085.74266020
111  38.36567253 -085.74261300
111  38.36563394 -085.74256919
111  38.36559167 -085.74252122
111  38.36554809 -085.74247174
111  38.36550696 -085.74242505
111  38.36546808 -085.74238091
111  38.36542807 -085.74233550
111  38.36538647 -085.74228827
111  38.36534850 -085.74224516
111  38.36530453 -085.74219525
111  38.36526273 -085.74214780
111  38.36522370 -085.74210349
111  38.36518348 -085.74205783
111  38.36513995 -085.74200842
111  38.36509749 -085.74196022
111  38.36507648 -085.74193636
111  38.36515314 -085.74182779
111  38.36517559 -085.74185350
111  38.36521623 -085.74190004
111  38.36525830 -085.74194821
111  38.36529975 -085.74199567
111  38.36533824 -085.74203975
111  38.36538096 -085.74208866
111  38.36542326 -085.74213711
111  38.36546231 -085.74218182
111  38.36550359 -085.74222910
111  38.36554400 -085.74227536
111  38.36558321 -085.74232026
111  38.36562529 -085.74236845
111  38.36566441 -085.74241325
111  38.36570425 -085.74245887
111  38.36574737 -085.74250824
111  38.36578794 -085.74255469
111  38.36582921 -085.74260196
111  38.36586818 -085.74264658
111  38.36591058 -085.74269513
111  38.36595210 -085.74274268
113  38.36597043 -085.74276367
110 1 0.00 0.0000 New Taxiway 28
111  38.36604659 -085.74407310
111  38.36633482 -085.74439576
111  38.36616467 -085.74463447
113  38.36588049 -085.74430345
110 2 0.00 0.0000 New Taxiway 37
111  38.36513622 -085.74152656
111  38.36533146 -085.74123219
111  38.36626156 -085.74229493
111  38.36620639 -085.74237877
111  38.36616597 -085.74233256
111  38.36612493 -085.74228564
111  38.36608515 -085.74224016
111  38.36604318 -085.74219219
111  38.36600338 -085.74214668
111  38.36596234 -085.74209976
111  38.36592285 -085.74205461
111  38.36588152 -085.74200736
111  38.36583814 -085.74195778
111  38.36580208 -085.74191655
111  38.36575856 -085.74186680
111  38.36572126 -085.74182415
111  38.36567742 -085.74177404
111  38.36563980 -085.74173103
111  38.36559396 -085.74167862
111  38.36555619 -085.74163544
111  38.36551233 -085.74158530
111  38.36547612 -085.74154390
111  38.36542981 -085.74149096
111  38.36539578 -085.74145206
112  38.36535294 -085.74143032  38.36533035 -085.74142474
111  38.36530391 -085.74145060
111  38.36524094 -085.74154115
112  38.36522864 -085.74160666  38.36523229 -085.74164198
111  38.36526171 -085.74168117
111  38.36527994 -085.74170200
111  38.36532402 -085.74175237
111  38.36536347 -085.74179745
111  38.36540703 -085.74184722
111  38.36544626 -085.74189206
111  38.36548610 -085.74193758
111  38.36552591 -085.74198308
111  38.36556548 -085.74202829
111  38.36560926 -085.74207832
111  38.36564830 -085.74212293
111  38.36569107 -085.74217180
111  38.36573160 -085.74221812
111  38.36577168 -085.74226391
111  38.36581175 -085.74230971
111  38.36585605 -085.74236033
111  38.36589413 -085.74240384
111  38.36593516 -085.74245185
111  38.36597370 -085.74249554
111  38.36601700 -085.74254461
111  38.36605614 -085.74258897
111  38.36600214 -085.74267371
111  38.36596148 -085.74262708
111  38.36591950 -085.74257894
111  38.36588168 -085.74253556
111  38.36583799 -085.74248546
111  38.36580179 -085.74244395
111  38.36575702 -085.74239261
111  38.36571481 -085.74234419
111  38.36567407 -085.74229747
111  38.36563435 -085.74225192
111  38.36559477 -085.74220653
111  38.36555116 -085.74215652
111  38.36551203 -085.74211165
111  38.36547130 -085.74206494
111  38.36543132 -085.74201908
111  38.36538969 -085.74197134
111  38.36534787 -085.74192339
111  38.36530554 -085.74187484
111  38.36526798 -085.74183177
113  38.36522439 -085.74178178
110 1 0.00 0.0000 New Taxiway 36
111  38.36599679 -085.74337485
111  38.36710460 -085.74464217
111  38.36702923 -085.74475159
113  38.36591987 -085.74348030
110 2 0.00 0.0000 New Taxiway 39
111  38.36484326 -085.74242867
111  38.36480454 -085.74238593
111  38.36485587 -085.74231773
113  38.36489448 -085.74236249
110 2 0.00 0.0000 New Taxiway 39
111  38.36493129 -085.74252936
111  38.36488973 -085.74248182
111  38.36493883 -085.74241389
113  38.36498008 -085.74246170
110 2 0.00 0.0000 New Taxiway 39
111  38.36501588 -085.74262611
111  38.36497659 -085.74258118
111  38.36502524 -085.74251405
113  38.36506726 -085.74256275
110 2 0.00 0.0000 New Taxiway 39
111  38.36510203 -085.74272442
111  38.36506193 -085.74267866
111  38.36510935 -085.74261153
113  38.36515295 -085.74266207
110 2 0.00 0.0000 New Taxiway 39
111  38.36503163 -085.74227620
111  38.36499081 -085.74222988
111  38.36503715 -085.74216376
113  38.36508207 -085.74221512
110 2 0.00 0.0000 New Taxiway 39
111  38.36512181 -085.74237854
111  38.36507982 -085.74233089
111  38.36512372 -085.74226273
113  38.36516709 -085.74231232
110 2 0.00 0.0000 New Taxiway 39
111  38.36520859 -085.74247701
111  38.36516601 -085.74242870
111  38.36521015 -085.74236155
113  38.36525148 -085.74240881
110 2 0.00 0.0000 New Taxiway 39
111  38.36582110 -085.74291808
111  38.36578280 -085.74287427
111  38.36583967 -085.74280274
113  38.36587755 -085.74284574
110 2 0.00 0.0000 New Taxiway 39
111  38.36574140 -085.74282692
111  38.36570011 -085.74277968
111  38.36575553 -085.74270723
113  38.36579538 -085.74275246
110 2 0.00 0.0000 New Taxiway 39
111  38.36566017 -085.74273399
111  38.36561984 -085.74268786
111  38.36567253 -085.74261300
113  38.36571411 -085.74266020
110 2 0.00 0.0000 New Taxiway 39
111  38.36605614 -085.74258897
111  38.36601700 -085.74254461
