A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     1893 1 0 LSMI Interlaken
100   59.13   1   0 0.00 1 2 1 05   46.67029828  007.86969086    0.00    0.00 2  9 0 0 23   46.68286732  007.88849989    0.00    0.00 2  9 0 0
110   2 0.00   0.00 New Taxiway 4
112  46.68307435  007.88816934  46.68315655  007.88804958 
112  46.68433586  007.88614709  46.68452765  007.88566804 
112  46.68499342  007.88435067  46.68513041  007.88403131 
112  46.68532220  007.88195545  46.68532220  007.88151632 
111  46.68532220  007.87948039 
111  46.68485643  007.87804325 
111  46.68417147  007.87692548 
111  46.68310294  007.87676580 
112  46.68181523  007.87740453  46.68178783  007.87740453 
111  46.68115767  007.87816301 
111  46.68104808  007.87864206 
112  46.68225360  007.87768397  46.68233579  007.87760413 
111  46.68323993  007.87720492 
111  46.68414408  007.87756421 
112  46.68434863  007.87851170  46.68445822  007.87863146 
111  46.68469161  007.87962970 
111  46.68473278  007.88131717 
112  46.68477423  007.88327282  46.68479482  007.88349249 
111  46.68427496  007.88594900 
113  46.68294011  007.88805496 
110   2 0.00   0.00 New Taxiway 3
111  46.67070948  007.86973866 
112  46.67092376  007.86950737  46.67093964  007.86949580 
112  46.67128267  007.86935444  46.67135409  007.86948165 
111  46.67593873  007.87619905 
111  46.67635876  007.87682356 
111  46.67591006  007.87752171 
111  46.67591928  007.87755540 
111  46.67600359  007.87765747 
111  46.67646178  007.87692486 
111  46.68101985  007.87866681 
111  46.68106508  007.87828496 
111  46.67648059  007.87665983 
111  46.67115649  007.86886836 
111  46.67051754  007.86943344 
114  46.67073306  007.86981192  46.67078288  007.86992079 
110   2 0.00   0.00 New Taxiway 2
111  46.66973814  007.87108925 
111  46.66982856  007.86993526 
112  46.66993173  007.86973866  46.66996347  007.86975022 
111  46.67012220  007.86988900 
111  46.67014601  007.86995839 
111  46.67051108  007.86941485 
112  46.67036029  007.86922981  46.67029680  007.86921825 
112  46.66996347  007.86909104  46.66986030  007.86920668 
112  46.66976507  007.86942641  46.66970158  007.86962301 
112  46.66966983  007.87010873  46.66963808  007.87032846 
112  46.66962221  007.87073322  46.66962221  007.87089513 
111  46.66960634  007.87134615 
113  46.66964602  007.87139241 
110   2 0.00   0.00 New Taxiway 1
111  46.67984080  007.88455167 
111  46.67609299  007.88083871 
111  46.67653136  007.87956113 
111  46.67639658  007.87937883 
111  46.67598635  007.88076321 
111  46.67028704  007.87315756 
111  46.66981544  007.87135339 
111  46.67024268  007.87047591 
111  46.67032517  007.87028548 
111  46.67012018  007.86997931 
111  46.66963343  007.87142019 
111  46.67014774  007.87331143 
111  46.67566720  007.88073939 
111  46.67764742  007.88261239 
112  46.67976416  007.88468899  46.67984636  007.88476884 
113  46.68083289  007.88602886 
110   2 0.00   0.00 New Taxiway 7
111  46.68215772  007.88685231 
112  46.68221947  007.88679232  46.68221947  007.88667234 
112  46.68240474  007.88634238  46.68244591  007.88628239 
112  46.68300169  007.88472259  46.68304286  007.88466260 
111  46.68328988  007.88373272 
111  46.68302228  007.88280284 
111  46.68296052  007.88289283 
113  46.68170486  007.88619240 
110   2 0.00   0.00 New Taxiway 6
111  46.68328988  007.88256287 
112  46.68285760  007.88049314  46.68287818  007.88034316 
111  46.68300169  007.88007320 
111  46.68326929  007.87974324 
111  46.68324871  007.87878337 
111  46.68304286  007.87890335 
111  46.68250766  007.87989322 
111  46.68250766  007.88127304 
113  46.68331046  007.88373272 
110   2 0.00   0.00 New Taxiway 5
111  46.68322812  007.87725357 
111  46.68328988  007.88370272 
111  46.68460730  007.88433264 
111  46.68473081  007.88382271 
111  46.68372216  007.88316279 
111  46.68366040  007.87740355 
113  46.68335163  007.87716358 
130 Airport Boundary 8
111  46.66415833  007.87083815 
111  46.68289871  007.89487280 
111  46.68887855  007.88297215 
112  46.68935907  007.87184932  46.68925229  007.87161597 
112  46.67264756  007.85644847  46.67264756  007.85652626 
114  46.66549311  007.86438224  46.66549311  007.86461559 
15   46.68498300  007.88150896   0.00 Hangar Nord
15   46.68497617  007.88005467   0.00 KLM700 Parking Place
18   46.67791620  007.87719682 1 BCN
19   46.68230473  007.88911381 0 New Windsock 3
20   46.67100856  007.86964061 180.00  0 2 {@L}A
20   46.68300975  007.88803241 141.34  0 2 {@L}A

99
