I
1130 Generated by WorldEditor 2.2.0r2

1   1560 0 0 F56 Arledge Fld
1302 gui_label 2D
100 18.29 1 0 0.25 0 2 0 17  32.91424477 -099.73596358    0    0 1 0 0 0 35  32.90405300 -099.73604600    0    0 1 0 0 0
100 15.24 3 0 0.25 0 0 0 13  32.91252147 -099.73429053    0    0 0 0 0 0 31  32.90916880 -099.73042280    0    0 0 0 0 0
100 15.24 3 0 0.25 0 0 0 08  32.91246434 -099.73604676    0    0 0 0 0 0 26  32.91239935 -099.72882150    0    0 0 0 0 0
110 1 0.00 0.0000 Taxiway 1
111  32.91423707 -099.73605930
111  32.91423574 -099.73636678
112  32.91423574 -099.73636678  32.91421718 -099.73670331
112  32.91369850 -099.73653216  32.91352466 -099.73635529
111  32.91369850 -099.73653216
111  32.91358644 -099.73639729
111  32.91340843 -099.73619144
112  32.91340843 -099.73619144  32.91334706 -099.73612215
112  32.91321431 -099.73607023  32.91313840 -099.73604820
111  32.91321431 -099.73607023
111  32.91321394 -099.73606674
111  32.91346968 -099.73606553
111  32.91346944 -099.73606856
112  32.91346944 -099.73606856  32.91346002 -099.73607793
112  32.91346001 -099.73610809  32.91346782 -099.73612459
111  32.91346001 -099.73610809
111  32.91354232 -099.73621775
111  32.91364112 -099.73633583
111  32.91368117 -099.73639015
111  32.91372153 -099.73643938
111  32.91378923 -099.73650641
112  32.91378923 -099.73650641  32.91385579 -099.73656162
112  32.91416149 -099.73635691  32.91419235 -099.73608374
111  32.91416149 -099.73635691
111  32.91416194 -099.73628588
111  32.91415457 -099.73620864
112  32.91415457 -099.73620864  32.91414033 -099.73612199
112  32.91404371 -099.73606372  32.91399332 -099.73604548
111  32.91404371 -099.73606372
113  32.91404354 -099.73606004
110 1 0.00 0.0000 Taxiway 2
111  32.91012584 -099.73609244
111  32.91012513 -099.73609691
112  32.91012513 -099.73609691  32.91007782 -099.73611148
112  32.91002499 -099.73623138  32.91002255 -099.73628921
111  32.91002499 -099.73623138
111  32.91002587 -099.73639333
111  32.91003079 -099.73682078
111  32.91007894 -099.73692058
111  32.90874869 -099.73692329
111  32.90873508 -099.73688864
111  32.90873482 -099.73681221
112  32.90873482 -099.73681221  32.90872499 -099.73680136
112  32.90869892 -099.73679968  32.90868539 -099.73680205
111  32.90869892 -099.73679968
111  32.90868961 -099.73678977
111  32.90873415 -099.73671782
111  32.90873789 -099.73640280
111  32.90873522 -099.73627089
112  32.90873522 -099.73627089  32.90872843 -099.73618635
112  32.90863427 -099.73610787  32.90859367 -099.73609248
111  32.90863427 -099.73610787
111  32.90863412 -099.73610440
111  32.90890622 -099.73610237
111  32.90890636 -099.73610541
112  32.90890636 -099.73610541  32.90886797 -099.73612300
112  32.90881334 -099.73622931  32.90879333 -099.73628177
111  32.90881334 -099.73622931
111  32.90881327 -099.73640229
111  32.90881727 -099.73649737
112  32.90881727 -099.73649737  32.90882023 -099.73657079
112  32.90892802 -099.73662610  32.90898071 -099.73663378
111  32.90892802 -099.73662610
111  32.90983265 -099.73661656
112  32.90983265 -099.73661656  32.90988954 -099.73660508
112  32.90994037 -099.73648846  32.90994575 -099.73642526
111  32.90994037 -099.73648846
111  32.90994145 -099.73639433
111  32.90994108 -099.73622456
112  32.90994108 -099.73622456  32.90993544 -099.73615678
112  32.90984364 -099.73609795  32.90981596 -099.73608940
111  32.90984364 -099.73609795
113  32.90984322 -099.73609268
110 2 0.00 0.0000 Taxiway 3
111  32.91007894 -099.73692058
111  32.91007949 -099.73694905
111  32.90872910 -099.73695700
111  32.90870688 -099.73690445
112  32.90870688 -099.73690445  32.90869130 -099.73689779
112  32.90867393 -099.73687515  32.90866749 -099.73686310
111  32.90867393 -099.73687515
112  32.90867393 -099.73687515  32.90865925 -099.73684767
112  32.90869892 -099.73679968  32.90872978 -099.73678670
111  32.90869892 -099.73679968
112  32.90869892 -099.73679968  32.90871244 -099.73679731
112  32.90873482 -099.73681221  32.90874464 -099.73682305
111  32.90873482 -099.73681221
111  32.90873508 -099.73688864
113  32.90874869 -099.73692329
110 1 0.00 0.0000 Taxiway 4
111  32.91007949 -099.73694905
111  32.91007983 -099.73711818
111  32.90956683 -099.73711507
111  32.90924500 -099.73711736
111  32.90872642 -099.73710994
111  32.90872624 -099.73709562
111  32.90867862 -099.73709630
111  32.90867393 -099.73687515
112  32.90867393 -099.73687515  32.90868036 -099.73688719
112  32.90870688 -099.73690445  32.90872245 -099.73691111
111  32.90870688 -099.73690445
113  32.90872910 -099.73695700
110 1 0.00 0.0000 Taxiway 5
111  32.90438866 -099.73614042
111  32.90438849 -099.73614240
112  32.90438849 -099.73614240  32.90433544 -099.73615660
112  32.90427613 -099.73627481  32.90425920 -099.73634750
111  32.90427613 -099.73627481
111  32.90427684 -099.73640221
111  32.90405429 -099.73640412
113  32.90405540 -099.73614199
110 2 0.00 0.0000 Taxiway 6
111  32.91007983 -099.73711818
111  32.91008060 -099.73750266
111  32.90957259 -099.73750184
113  32.90956683 -099.73711507
110 2 0.00 0.0000 Taxiway 7
111  32.90924500 -099.73711736
111  32.90924348 -099.73750298
111  32.90873144 -099.73750460
113  32.90872642 -099.73710994
130 Airport Boundary
111  32.91207053 -099.73816951
111  32.90525406 -099.73822403
111  32.90524008 -099.73660869
111  32.90386434 -099.73662109
111  32.90385919 -099.73544303
111  32.91202635 -099.73543882
111  32.91203490 -099.73432566
111  32.90874554 -099.73053683
111  32.90928078 -099.72989973
111  32.91203166 -099.73315880
111  32.91201881 -099.72853496
111  32.91278895 -099.72854387
111  32.91280583 -099.73432903
111  32.91281426 -099.73542971
111  32.91494324 -099.73540525
111  32.91494376 -099.73625548
111  32.91399443 -099.73711944
111  32.91325923 -099.73643403
111  32.91187448 -099.73644366
113  32.91208862 -099.73708023
120 Linear Feature Hold 1
111  32.91423574 -099.73636678 4
115  32.91416149 -099.73635691
120 Linear Feature Hold 2
111  32.91364112 -099.73633583 4
115  32.91358644 -099.73639729
120 Linear Feature Hold 3
111  32.91002587 -099.73639333 4
115  32.90994145 -099.73639433
120 Linear Feature Hold 4
111  32.90881327 -099.73640229 4
115  32.90873789 -099.73640280
120 Linear Feature 1
111  32.90901144 -099.73671203 1
115  32.90901171 -099.73663727
120 Linear Feature 2
111  32.90904507 -099.73671193 1
111  32.90901144 -099.73671203 1
115  32.90898084 -099.73671212
120 Linear Feature 3
111  32.90913687 -099.73671141 1
115  32.90913574 -099.73663594
120 Linear Feature 4
111  32.90916956 -099.73671060 1
111  32.90913687 -099.73671141 1
115  32.90910253 -099.73671227
120 Linear Feature 5
111  32.90926004 -099.73663458 1
115  32.90926097 -099.73671021
120 Linear Feature 6
111  32.90929396 -099.73670977 1
111  32.90926097 -099.73671021 1
115  32.90922523 -099.73671069
120 Linear Feature 7
111  32.90938409 -099.73670856 1
115  32.90938277 -099.73663214
120 Linear Feature 8
111  32.90941640 -099.73670828 1
111  32.90938409 -099.73670856 1
115  32.90935034 -099.73670885
120 Linear Feature Taxiline 1
111  32.91262901 -099.73599043 1
111  32.91316558 -099.73598672
112  32.91316558 -099.73598672  32.91327028 -099.73600360 1
112  32.91342214 -099.73612775  32.91349785 -099.73621046
111  32.91342214 -099.73612775 1
111  32.91372075 -099.73649585
112  32.91372075 -099.73649585  32.91386024 -099.73665652 1
112  32.91419753 -099.73636988  32.91421257 -099.73607847
111  32.91419753 -099.73636988 1
115  32.91419789 -099.73606576
120 Linear Feature Taxiline 2
111  32.91065215 -099.73600416 1
111  32.91009649 -099.73601036
112  32.91009649 -099.73601036  32.91004170 -099.73601598 1
116  32.90998237 -099.73614196  32.90997314 -099.73622196
120 Linear Feature Taxiline 3
111  32.90998468 -099.73661634 1
111  32.90998237 -099.73614196
112  32.90998237 -099.73614196  32.90997339 -099.73606227 1
112  32.90986616 -099.73601207  32.90981478 -099.73600843
111  32.90986616 -099.73601207 1
111  32.90887854 -099.73601933
112  32.90887854 -099.73601933  32.90882610 -099.73602740 1
112  32.90877206 -099.73615123  32.90876719 -099.73622115
111  32.90877206 -099.73615123 1
115  32.90877780 -099.73662405
120 Linear Feature Taxiline 4
112  32.90877206 -099.73615123  32.90876237 -099.73607221 1
112  32.90865438 -099.73602094  32.90859721 -099.73601676
111  32.90865438 -099.73602094 1
115  32.90810253 -099.73602578
14  32.90840182 -099.73742866  82.02 0 Tower Viewpoint
1300  32.90901144 -099.73671203 270.00 tie_down props GA Ramp 01
1301 A general_aviation 
1300  32.90913687 -099.73671141 270.00 tie_down props GA Ramp 02
1301 A general_aviation 
1300  32.90926097 -099.73671021 270.00 tie_down props GA Ramp 03
1301 A general_aviation 
1300  32.90938409 -099.73670856 270.00 tie_down props GA Ramp 04
1301 A general_aviation 
1300  32.90884903 -099.73715331  90.00 hangar props Hangar 01
1301 A none 
1300  32.90913111 -099.73715225  90.00 hangar props Hangar 02
1301 A none 
1300  32.90968090 -099.73715019  90.00 hangar props Hangar 03
1301 A none 
1300  32.90996536 -099.73714912  90.00 hangar props Hangar 04
1301 A none 
18  32.90840182 -099.73742866 1 Airport Beacon
19  32.90763523 -099.73666758 1 Windsock
1051 122800 Arledge Unicom
1055 127200 Abilene Approach
1056 127200 Abilene Departure
99
