I
1050 Generated by WorldEditor 2.2.0r2

1    362 0 0 KUTS Huntsville Muni
100 30.48 1 0 0.00 0 2 0 18  30.75373429 -095.58635911    0    0 2 0 0 1 36  30.74003954 -095.58796926    0    0 2 0 0 1
110 1 0.00 185.6000 twy n2s
111  30.73998089 -095.58727092
111  30.73996533 -095.58711485
112  30.73996533 -095.58711485  30.73992905 -095.58697998
111  30.73987381 -095.58696870
111  30.73974818 -095.58696381
112  30.73951158 -095.58667270  30.73948849 -095.58639264
111  30.73951158 -095.58667270
111  30.73947787 -095.58624050
112  30.73932204 -095.58607321  30.73918163 -095.58608758
111  30.73932204 -095.58607321
111  30.73852593 -095.58615984
111  30.73851621 -095.58605072
111  30.73947610 -095.58593614
111  30.73954659 -095.58592772
111  30.73955671 -095.58605930
111  30.73959804 -095.58659672
111  30.73961749 -095.58671768
112  30.73961749 -095.58671768  30.73965355 -095.58684526
111  30.73976234 -095.58685471
111  30.73982022 -095.58685065
112  30.73982022 -095.58685065  30.73993503 -095.58681040
111  30.73992344 -095.58663732
111  30.73982795 -095.58555439
111  30.73995092 -095.58553820
111  30.74002505 -095.58635873
111  30.74000921 -095.58636076
111  30.74000983 -095.58637214
111  30.73995497 -095.58638295
111  30.73997971 -095.58671558
112  30.74003661 -095.58680913  30.74008813 -095.58681170
111  30.74003661 -095.58680913
111  30.74024175 -095.58679085
112  30.74024175 -095.58679085  30.74027370 -095.58676814
111  30.74027482 -095.58673250
111  30.74023700 -095.58629882
111  30.74015896 -095.58630778
111  30.74008462 -095.58546911
111  30.74026865 -095.58545003
111  30.74033615 -095.58621854
111  30.74028920 -095.58623786
111  30.74032969 -095.58672614
112  30.74037622 -095.58677526  30.74041615 -095.58679178
111  30.74037622 -095.58677526
111  30.74057544 -095.58675218
112  30.74057544 -095.58675218  30.74060978 -095.58673434
111  30.74061479 -095.58669767
111  30.74058476 -095.58632200
111  30.74052277 -095.58633000
111  30.74044114 -095.58542939
111  30.74068539 -095.58539814
111  30.74077305 -095.58629255
111  30.74067356 -095.58630475
111  30.74070620 -095.58668436
112  30.74073775 -095.58673337  30.74075124 -095.58673836
111  30.74073775 -095.58673337
111  30.74101280 -095.58670108
111  30.74102181 -095.58666487
111  30.74101423 -095.58655416
111  30.74091502 -095.58627232
111  30.74083019 -095.58538038
111  30.74097145 -095.58535973
111  30.74105840 -095.58625498
111  30.74108789 -095.58665475
111  30.74110507 -095.58668898
111  30.74126919 -095.58667177
111  30.74123756 -095.58625938
111  30.74201484 -095.58616137
111  30.74201519 -095.58616523
111  30.74206359 -095.58668644
111  30.74206520 -095.58670411
111  30.74018657 -095.58692264
112  30.74018657 -095.58692264  30.74003715 -095.58696949
112  30.74017849 -095.58724893  30.74032898 -095.58732045
111  30.74017849 -095.58724893
111  30.74217155 -095.58701432
112  30.74217155 -095.58701432  30.74228177 -095.58693272
111  30.74223014 -095.58678318
111  30.74236088 -095.58676942
112  30.74244878 -095.58698213  30.74257516 -095.58703819
111  30.74244878 -095.58698213
111  30.74394262 -095.58681053
112  30.74394262 -095.58681053  30.74411419 -095.58678306
111  30.74407309 -095.58659994
111  30.74418118 -095.58658568
112  30.74432177 -095.58676171  30.74446600 -095.58677370
111  30.74432177 -095.58676171
111  30.75342198 -095.58568936
112  30.75342198 -095.58568936  30.75353071 -095.58569290
111  30.75359964 -095.58576111
112  30.75368683 -095.58591758  30.75371361 -095.58602415
111  30.75368683 -095.58591758
111  30.75372097 -095.58623850
111  30.75326174 -095.58627566
112  30.75346230 -095.58607197  30.75351839 -095.58606108
111  30.75346230 -095.58607197
111  30.75356647 -095.58605445
112  30.75358742 -095.58599960  30.75358896 -095.58595441
111  30.75358742 -095.58599960
111  30.75357974 -095.58594135
112  30.75357974 -095.58594135  30.75356595 -095.58588782
111  30.75353370 -095.58585993
112  30.75343264 -095.58581546  30.75337507 -095.58581087
111  30.75343264 -095.58581546
111  30.75025566 -095.58618611
112  30.75019222 -095.58620937  30.75016370 -095.58622934
111  30.75019222 -095.58620937
112  30.75013020 -095.58634104  30.75012205 -095.58642258
111  30.75013020 -095.58634104
111  30.75014128 -095.58646587
112  30.75014128 -095.58646587  30.75017293 -095.58660062
111  30.75023954 -095.58660718
111  30.75024060 -095.58661983
111  30.74995391 -095.58665040
111  30.74995406 -095.58664103
112  30.75003291 -095.58647247  30.75004024 -095.58634276
111  30.75003291 -095.58647247
111  30.75001708 -095.58636297
