A
1050 Generated by WorldEditor 1.6.1r1

1    785 0 0 2B3 PARLIN FLD
100 15.24 1 0 0.25 0 1 0 18  43.39031274 -072.18724467  122    0 1 0 0 0 36  43.38111714 -072.18420164   91    0 2 0 0 0
100 24.38 3 0 0.25 0 0 0 12  43.39027265 -072.19452192    0    0 0 0 0 0 30  43.38884282 -072.18668764    0    0 0 0 0 0
110 1 0.00 0.0000 New Taxiway 138
111  43.38952745 -072.18594038
112  43.38942726 -072.18600058  43.38934965 -072.18595980
111  43.38942726 -072.18600058
112  43.38942726 -072.18600058  43.38935811 -072.18595980
112  43.38944137 -072.18581416  43.38949782 -072.18581222
111  43.38944137 -072.18581416
114  43.38944137 -072.18581416  43.38955003 -072.18580834
110 1 0.00 0.0000 New Taxiway 130
111  43.39005388 -072.18707381
111  43.39020290 -072.18698060
111  43.39033667 -072.18703653
113  43.39032313 -072.18716003
110 1 0.00 0.0000 New Taxiway 121
111  43.38272358 -072.18465032
111  43.38275406 -072.18447418
111  43.38296539 -072.18453569
111  43.38295523 -072.18460558
112  43.38295523 -072.18460558  43.38295319 -072.18468946
113  43.38299993 -072.18473419
110 1 0.00 0.0000 New Taxiway 120
111  43.38113455 -072.18412026
111  43.38116136 -072.18396493
111  43.38132505 -072.18403677
113  43.38137726 -072.18419986
110 2 0.00 0.0000 New Taxiway 126
111  43.38777629 -072.18457125
111  43.38762838 -072.18428634
111  43.38777091 -072.18414459
111  43.38784813 -072.18429942
113  43.38791515 -072.18443378
110 2 0.00 0.0000 New Taxiway 125
111  43.38731062 -072.18462252
111  43.38707240 -072.18455042
111  43.38713449 -072.18416789
113  43.38736142 -072.18423339
110 2 0.00 0.0000 New Taxiway 124
111  43.38714805 -072.18375805
111  43.38718811 -072.18347080
111  43.38746810 -072.18353669
113  43.38742915 -072.18384659
110 2 0.00 0.0000 New Taxiway 129
111  43.39023983 -072.18596490
111  43.39009758 -072.18601523
111  43.38989438 -072.18498622
113  43.39003866 -072.18492750
110 2 0.00 0.0000 New Taxiway 128
111  43.38898478 -072.18528349
111  43.38902006 -072.18508543
111  43.38963814 -072.18527378
113  43.38960992 -072.18546797
110 2 0.00 0.0000 New Taxiway 127
111  43.38778869 -072.18408634
111  43.38772152 -072.18396206
111  43.38780760 -072.18387663
113  43.38786828 -072.18399896
110 1 0.00 0.0000 New Taxiway 119
111  43.38958594 -072.18576254
112  43.38958594 -072.18576254  43.38957916 -072.18563671
111  43.38949958 -072.18561807
111  43.38891029 -072.18544331
112  43.38876297 -072.18543865  43.38869692 -072.18546661
111  43.38858516 -072.18542933
111  43.38813142 -072.18530687
111  43.38805853 -072.18528719
112  43.38805853 -072.18528719  43.38798910 -072.18527787
111  43.38798402 -072.18534079
111  43.38790649 -072.18595420
111  43.38787564 -072.18619827
112  43.38787564 -072.18619827  43.38786548 -072.18628449
111  43.38790782 -072.18636371
111  43.38773510 -072.18630779
112  43.38780000 -072.18618136  43.38781862 -072.18609748
111  43.38780000 -072.18618136
111  43.38783102 -072.18593077
111  43.38790498 -072.18533320
112  43.38786604 -072.18527262  43.38781693 -072.18526097
111  43.38786604 -072.18527262
111  43.38777121 -072.18523766
112  43.38748503 -072.18500698  43.38738682 -072.18482756
111  43.38738851 -072.18465048
111  43.38731062 -072.18462252
111  43.38736142 -072.18423339
111  43.38735803 -072.18401203
111  43.38712943 -072.18395611
111  43.38714805 -072.18375805
111  43.38742915 -072.18384659
111  43.38746810 -072.18353669
111  43.38750535 -072.18354601
111  43.38746132 -072.18385358
112  43.38748842 -072.18410989  43.38753583 -072.18423339
111  43.38757986 -072.18421475
111  43.38760526 -072.18425669
112  43.38764759 -072.18451999  43.38770686 -072.18460388
111  43.38777629 -072.18457125
111  43.38791515 -072.18443378
111  43.38784813 -072.18429942
111  43.38792531 -072.18421475
111  43.38799135 -072.18434290
111  43.38809972 -072.18440815
111  43.38800828 -072.18511184
112  43.38807263 -072.18520039  43.38814883 -072.18522136
111  43.38807263 -072.18520039
111  43.38814184 -072.18521884
111  43.38858826 -072.18533787
112  43.38889165 -072.18521941  43.38891536 -072.18505630
111  43.38889165 -072.18521941
111  43.38896221 -072.18490096
111  43.38965931 -072.18514174
111  43.38963814 -072.18527378
111  43.38902006 -072.18508543
111  43.38898478 -072.18528349
111  43.38960992 -072.18546797
111  43.38959722 -072.18554952
111  43.38985122 -072.18562137
112  43.38985122 -072.18562137  43.38992403 -072.18562370
111  43.38991190 -072.18552622
111  43.38980747 -072.18498639
111  43.39013062 -072.18486018
111  43.39032677 -072.18588158
112  43.39021811 -072.18617868  43.39007277 -072.18623500
111  43.39001068 -072.18605829
111  43.38996411 -072.18581944
112  43.38989073 -072.18573206  43.38981961 -072.18570410
111  43.38989073 -072.18573206
111  43.38972563 -072.18568934
112  43.38965648 -072.18579614  43.38966664 -072.18593129
111  43.38965648 -072.18579614
111  43.38970899 -072.18654081
111  43.38973014 -072.18684085
112  43.38973014 -072.18684085  43.38973522 -072.18690143
111  43.38975075 -072.18696707
111  43.38962605 -072.18692589
112  43.38966142 -072.18681100  43.38965804 -072.18673177
111  43.38966142 -072.18681100
113  43.38964268 -072.18655072
111  43.38776946 -072.18509767
111  43.38780164 -072.18480174
112  43.38780164 -072.18480174  43.38781010 -072.18466660
111  43.38774406 -072.18463630
112  43.38762045 -072.18454776  43.38757134 -072.18445222
111  43.38756287 -072.18433572
111  43.38753916 -072.18432873
111  43.38747990 -072.18479708
112  43.38759843 -072.18503009  43.38769157 -072.18511864
113  43.38773898 -072.18513262
111  43.39023983 -072.18596490
111  43.39003866 -072.18492750
111  43.38989438 -072.18498622
113  43.39009758 -072.18601523
130 BND
111  43.39068643 -072.19473570
111  43.39030738 -072.19465378
112  43.38916971 -072.19383624  43.38865564 -072.19287955
111  43.38916971 -072.19383624
112  43.38916971 -072.19383624  43.38887475 -072.19308828
111  43.38890828 -072.19205696
111  43.38895463 -072.18885061
111  43.38869339 -072.18748227
111  43.38413846 -072.18597482
111  43.38391935 -072.18559798
111  43.38088585 -072.18453422
111  43.38102881 -072.18356890
111  43.38625370 -072.18523273
112  43.38625370 -072.18523273  43.38684024 -072.18539970
111  43.38693631 -072.18494283
111  43.38715963 -072.18322665
111  43.38769476 -072.18340059
111  43.38866389 -072.18464715
111  43.38968780 -072.18490806
111  43.39015973 -072.18456018
112  43.39046732 -072.18620105  43.39042940 -072.18726212
111  43.39028614 -072.18776656
113  43.38925380 -072.18740707
120 Linear Feature 137
111  43.38777121 -072.18523766 5
111  43.38777725 -072.18519880 5
115  43.38778413 -072.18515455
120 Linear Feature 136
111  43.38814184 -072.18521884 5
115  43.38813142 -072.18530687
120 Linear Feature 135
111  43.38777629 -072.18457125 1
112  43.38788301 -072.18459874  43.38792025 -072.18466886 1
115  43.38787518 -072.18473898
120 Linear Feature 134
111  43.38783102 -072.18593077 5
115  43.38790649 -072.18595420
120 Linear Feature 133
111  43.38964268 -072.18655072 5
115  43.38970899 -072.18654081
120 Linear Feature 132
111  43.38795395 -072.18526406 1
115  43.38781509 -072.18631495
120 Linear Feature 131
111  43.38969997 -072.18692934 1
111  43.38961869 -072.18571997
112  43.38961869 -072.18571997  43.38960317 -072.18558987 1
111  43.38948322 -072.18556152 1
111  43.38892610 -072.18540307 1
112  43.38871443 -072.18538909  43.38864331 -072.18541006 1
111  43.38857219 -072.18538443 1
111  43.38800463 -072.18522262
111  43.38777725 -072.18519880 1
112  43.38756464 -072.18505355  43.38744780 -072.18493239 1
115  43.38743087 -072.18472501
14  43.38778965 -072.18397205 805.00 0 TWR
1300  43.38790046 -072.18498742 -11.89 tie_down turboprops|props Ramp
1301 A general_aviation 
1300  43.38729085 -072.18372078 -99.96 hangar turboprops|props Hangar 05
1301 A none 
1300  43.38729288 -072.18443379 -14.20 hangar turboprops|props Hangar 04
1301 A none 
1300  43.38781715 -072.18443938 -56.79 hangar turboprops|props Hangar 03
1301 A none 
1300  43.38920026 -072.18531299 -102.35 hangar turboprops|props Hangar 02-C
1301 A none 
1300  43.38936282 -072.18536332 -102.35 hangar turboprops|props Hangar 02-B
1301 A none 
1300  43.38952539 -072.18540806 -102.35 hangar turboprops|props Hangar 02-A
1301 A none 
1300  43.38996227 -072.18522071 194.25 hangar turboprops|props Hangar 01-D
1301 A none 
1300  43.39000630 -072.18544208 194.25 hangar turboprops|props Hangar 01-C
1301 A none 
1300  43.39004694 -072.18565413 194.25 hangar turboprops|props Hangar 01-B
1301 A none 
1300  43.39008758 -072.18587783 194.25 hangar turboprops|props Hangar 01-A
1301 A none 
18  43.38945858 -072.18592096 1 BCN
51 12280 Parlin Field Unicom
99
