A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      328 1 0 EGDV Hullavington
100   42.06   1   0 0.00 0 0 0 05   51.52583148 -002.14302566    0.00    0.00 1  0 0 0 23   51.53330000 -002.13167301    0.00    0.00 1  0 0 0
100   43.89   1   0 0.00 0 0 0 14   51.53053148 -002.14902705    0.00    0.00 0  0 0 0 32   51.52491600 -002.13769899    0.00    0.00 0  0 0 0
110   1 0.00   0.00 Taxiway
111  51.52911500 -002.13325500 
111  51.53087700 -002.13194138 
112  51.53102092 -002.13177372  51.53107592 -002.13169495 
112  51.53121170 -002.13147443  51.53126870 -002.13136743 
112  51.53178161 -002.13042262  51.53182361 -002.13034162 
111  51.53294800 -002.12829800 
111  51.53323900 -002.12767600 
111  51.53337000 -002.12783500 
111  51.53289900 -002.12885600 
112  51.53275805 -002.12914900  51.53267105 -002.12933000 
112  51.53268440 -002.12947886  51.53271040 -002.12951971 
111  51.53376756 -002.13124174 
112  51.53401024 -002.13164716  51.53408324 -002.13177816 
112  51.53409756 -002.13220017  51.53406456 -002.13236817 
111  51.53372900 -002.13416000 
112  51.53369300 -002.13433000  51.53366900 -002.13444300 
112  51.53367600 -002.13464400  51.53368900 -002.13474100 
111  51.53369500 -002.13478900 
112  51.53389500 -002.13593600  51.53392400 -002.13610600 
112  51.53393600 -002.13638000  51.53393500 -002.13650500 
112  51.53387200 -002.13674100  51.53383100 -002.13685600 
112  51.53369000 -002.13709600  51.53361100 -002.13721800 
112  51.53311900 -002.13797900  51.53304000 -002.13810100 
112  51.53291100 -002.13838400  51.53285200 -002.13853200 
112  51.53249800 -002.13941600  51.53243900 -002.13956400 
112  51.53233500 -002.13987400  51.53228600 -002.14003100 
112  51.53229600 -002.13999700  51.53224700 -002.14015400 
112  51.53220500 -002.14034300  51.53219400 -002.14041600 
112  51.53220400 -002.14054400  51.53221500 -002.14060500 
112  51.53233500 -002.14082500  51.53241100 -002.14095200 
112  51.53375100 -002.14319000  51.53382700 -002.14331700 
112  51.53388500 -002.14373900  51.53389400 -002.14391400 
112  51.53386400 -002.14426000  51.53384100 -002.14443200 
112  51.53370200 -002.14468600  51.53361700 -002.14479700 
111  51.53206800 -002.14683600 
112  51.53143900 -002.14753100  51.53134800 -002.14763100 
112  51.53125600 -002.14793400  51.53122500 -002.14810300 
112  51.53113400 -002.14858400  51.53110300 -002.14875300 
112  51.53098600 -002.14895400  51.53091900 -002.14903200 
