A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     2290 1 0 37S  Fort Peck
100   39.93   4   0 0.00 0 0 0 12   48.01049253 -106.48937108  184.10    0.00 0  0 0 0 30   48.00387405 -106.47901103    0.00  192.02 0  0 0 0
100   30.48   4   0 0.00 0 0 0 5    48.00335907 -106.48274748    0.00    0.00 0  0 0 0 23   48.00629856 -106.47274036    0.00    0.00 0  0 0 0
110   4 0.00  55.00 New Taxiway 8
111  48.00569910 -106.47427712 
111  48.00455235 -106.47341291 
111  48.00257640 -106.47741420 
112  48.00147735 -106.47993029  48.00143058 -106.48022733 
111  48.00160596 -106.48047653 
111  48.00132535 -106.48050692 
112  48.00125520 -106.47979051  48.00125520 -106.47965073 
111  48.00192164 -106.47839268 
112  48.00192164 -106.47839268  48.00198010 -106.47825290 
112  48.00205026 -106.47797333  48.00201450 -106.47789704 
111  48.00193334 -106.47802575 
111  48.00118505 -106.47958084 
111  48.00118505 -106.47662792 
111  48.00132535 -106.47657550 
111  48.00132535 -106.46972613 
111  48.00550186 -106.46966739 
111  48.00505119 -106.47163278 
111  48.00452704 -106.47139424 
111  48.00451963 -106.47244375 
112  48.00458533 -106.47266322  48.00458861 -106.47280237 
112  48.00434190 -106.47278388  48.00424348 -106.47261241 
111  48.00436528 -106.47248685 
111  48.00435359 -106.46997075 
111  48.00383914 -106.46997075 
111  48.00384906 -106.47429606 
112  48.00500834 -106.47210242  48.00503173 -106.47203253 
111  48.00517203 -106.47145592 
111  48.00535910 -106.47149087 
112  48.00516034 -106.47229462  48.00507849 -106.47246935 
111  48.00471604 -106.47315080 
113  48.00579776 -106.47394790 
111  48.00355180 -106.47092965 
111  48.00302070 -106.47093176 
111  48.00298562 -106.47556207 
111  48.00312592 -106.47566691 
113  48.00356135 -106.47484093 
111  48.00285205 -106.47090742 
111  48.00227241 -106.47091429 
111  48.00231917 -106.47536987 
111  48.00245948 -106.47561449 
111  48.00275319 -106.47560178 
113  48.00286833 -106.47536987 
111  48.00203856 -106.47090796 
111  48.00151242 -106.47091429 
111  48.00153581 -106.47573680 
111  48.00194503 -106.47571933 
113  48.00203856 -106.47552713 
110   4 0.00 105.00 New Taxiway 7
111  48.00377608 -106.48084168 
111  48.00236594 -106.48104859 
111  48.00237981 -106.48133044 
111  48.00144074 -106.48152036 
111  48.00132535 -106.48050692 
111  48.00229579 -106.48034967 
111  48.00234256 -106.48064671 
113  48.00389453 -106.48041956 
130 Flatten
111  48.00243309 -106.48968957 
111  48.00089735 -106.47805451 
111  48.00095420 -106.46966970 
111  48.00517191 -106.46964376 
111  48.00788847 -106.47148325 
111  48.00703056 -106.47550008 
111  48.00629269 -106.47843761 
111  48.00697481 -106.48177673 
113  48.01232038 -106.48978674 
15   48.00261664 -106.47594668 321.95 Ramp 1
15   48.00192802 -106.48089971   9.46 Ramp 2
15   48.00490971 -106.47062637 259.52 Ramp 3
15   48.00201244 -106.47599081   0.00 Ramp 4
19   48.00293169 -106.48135675 0 Windsock

99
