I
1050 Generated by WorldEditor

1     48 1 0 HDAM DJIBOUTI AMBOULI
100 45.72 1 0 0.25 0 1 0 09  11.54752040  043.14504178    0  183 2 0 0 0 27  11.54710285  043.17388135  217  177 3 0 0 0
102 H9  11.55542014  043.15589828 242.69 18.30 18.30 15 0 0 0.00 1
102 H8  11.55521628  043.15600470 242.69 18.30 18.30 15 0 0 0.00 1
102 H7  11.55501398  043.15610477 242.68 18.30 18.30 15 0 0 0.00 1
102 H6  11.55480702  043.15621754 242.68 18.30 18.30 15 0 0 0.00 1
102 H5  11.55445688  043.15592846 242.68 24.40 24.40 15 0 0 0.00 1
102 H4  11.55467941  043.15581252 242.68 24.40 24.40 15 0 0 0.00 1
102 H3  11.55490039  043.15569498 242.68 24.40 24.40 15 0 0 0.00 1
102 H2  11.55512603  043.15557903 242.68 24.40 24.40 15 0 0 0.00 1
102 H1  11.55535478  043.15545991 242.68 24.40 24.40 15 0 0 0.00 1
110 2 0.00 0.0000 New Taxiway 28
111  11.55157786  043.15649139
111  11.55174038  043.15644510
111  11.55167349  043.15619321
113  11.55150714  043.15623766
110 2 0.00 0.0000 New Taxiway 27
111  11.55119853  043.15630765
111  11.55094076  043.15636478
111  11.55097882  043.15653709
113  11.55123244  043.15647877
110 2 0.00 0.0000 New Taxiway 26
111  11.55119547  043.15472083
111  11.55106599  043.15447552
111  11.55092387  043.15455643
113  11.55104224  043.15479301
110 2 0.00 0.0000 New Taxiway 25
112  11.55412689  043.15478262  11.55394898  043.15474242
111  11.55412689  043.15478262
111  11.55378886  043.15495310
112  11.55378886  043.15495310  11.55374948  043.15501270
111  11.55379682  043.15520070
112  11.55393998  043.15533464  11.55396986  043.15534296
111  11.55393998  043.15533464
111  11.55432970  043.15512763
114  11.55432970  043.15512763  11.55435143  043.15503892
110 2 0.00 0.0000 New Taxiway 24
111  11.55518689  043.15510957
111  11.55499365  043.15474655
111  11.55466381  043.15491651
113  11.55485215  043.15528314
110 2 0.00 0.0000 New Taxiway 23
111  11.55353769  043.15471706
111  11.55396344  043.15449183
111  11.55360692  043.15378638
113  11.55318860  043.15400874
110 2 0.00 0.0000 New Taxiway 22
111  11.55300989  043.15364612
111  11.55346912  043.15341133
111  11.55333133  043.15313673
113  11.55287401  043.15337042
110 2 0.00 0.0000 New Taxiway 21
111  11.55198422  043.15087748
111  11.55217679  043.15087133
111  11.55218426  043.15037883
113  11.55198422  043.15037578
110 2 0.00 0.0000 New Taxiway 20
111  11.55227463  043.14808796
111  11.55198111  043.14808305
111  11.55197870  043.14837037
113  11.55227704  043.14837282
110 2 0.00 0.0000 New Taxiway 19
111  11.55206842  043.14913857
111  11.55197895  043.14919945
111  11.55196900  043.15000313
111  11.55213603  043.15009648
