I
1050 Generated by WorldEditor 2.2.0r2

1   3090 0 0 E42 Major Samuel B Cornelius Fld
1302 gui_label 2D
100 22.86 1 0 0.00 0 2 0 2  36.21500270 -101.19868608    0   89 2 0 0 0 20  36.22702700 -101.19032500    0   58 2 0 0 0
110 1 0.00 0.0000 Taxiway 9
111  36.21526197 -101.19864799
111  36.21526399 -101.19865312
112  36.21526399 -101.19865312  36.21521282 -101.19871700
112  36.21523446 -101.19886363  36.21526338 -101.19893808
111  36.21523446 -101.19886363
111  36.21538573 -101.19918978
111  36.21545252 -101.19933379
112  36.21545252 -101.19933379  36.21550538 -101.19941254
112  36.21563979 -101.19936570  36.21571614 -101.19931805
111  36.21563979 -101.19936570
111  36.21951538 -101.19667278
112  36.21951538 -101.19667278  36.21957091 -101.19662248
112  36.21954884 -101.19644519  36.21950666 -101.19635121
111  36.21954884 -101.19644519
111  36.21949320 -101.19632867
111  36.21939604 -101.19612519
112  36.21939604 -101.19612519  36.21932343 -101.19599842
112  36.21905418 -101.19601784  36.21893368 -101.19608908
111  36.21905418 -101.19601784
111  36.21905226 -101.19601447
111  36.21948106 -101.19571543
111  36.21948294 -101.19572054
112  36.21948294 -101.19572054  36.21943103 -101.19576765
112  36.21943860 -101.19595314  36.21948031 -101.19605195
111  36.21943860 -101.19595314
111  36.21957987 -101.19626831
111  36.21964670 -101.19641730
112  36.21964670 -101.19641730  36.21967322 -101.19646532
112  36.21979987 -101.19647510  36.21984874 -101.19644629
111  36.21979987 -101.19647510
111  36.22230660 -101.19473332
112  36.22230660 -101.19473332  36.22237484 -101.19468012
112  36.22233917 -101.19449736  36.22230269 -101.19440480
111  36.22233917 -101.19449736
111  36.22228787 -101.19438567
111  36.22213651 -101.19405608
112  36.22213651 -101.19405608  36.22209884 -101.19398621
112  36.22196718 -101.19399390  36.22190009 -101.19401576
111  36.22196718 -101.19399390
111  36.22196440 -101.19398872
111  36.22226663 -101.19377968
111  36.22226872 -101.19378365
112  36.22226872 -101.19378365  36.22221404 -101.19384058
112  36.22222396 -101.19399184  36.22225679 -101.19407070
111  36.22222396 -101.19399184
111  36.22237792 -101.19432389
111  36.22244353 -101.19446537
112  36.22244353 -101.19446537  36.22247893 -101.19453054
112  36.22259743 -101.19453235  36.22266847 -101.19452172
111  36.22259743 -101.19453235
111  36.22719453 -101.19133698
112  36.22719453 -101.19133698  36.22725540 -101.19127952
112  36.22724077 -101.19111760  36.22721852 -101.19102070
111  36.22724077 -101.19111760
111  36.22717987 -101.19098666
111  36.22700699 -101.19061496
112  36.22700699 -101.19061496  36.22699269 -101.19058902
112  36.22694559 -101.19057789  36.22692199 -101.19057745
111  36.22694559 -101.19057789
111  36.22688098 -101.19057723
111  36.22687778 -101.19057326
111  36.22704917 -101.19045280
111  36.22726831 -101.19092158
111  36.22734032 -101.19107562
112  36.22734032 -101.19107562  36.22738759 -101.19120241
112  36.22724389 -101.19144843  36.22712184 -101.19153538
111  36.22724389 -101.19144843
111  36.22009922 -101.19641653
112  36.22009922 -101.19641653  36.22002358 -101.19647857
112  36.22012338 -101.19669665  36.22022683 -101.19675134
111  36.22012338 -101.19669665
111  36.22217929 -101.19764798
111  36.22208085 -101.19796466
111  36.22206925 -101.19796011
111  36.22205015 -101.19802290
111  36.22203911 -101.19801794
111  36.22188400 -101.19794516
111  36.22185696 -101.19793381
111  36.22187564 -101.19787119
111  36.22182556 -101.19784835
111  36.22180327 -101.19792491
111  36.22178278 -101.19791613
111  36.22161932 -101.19784949
111  36.22164554 -101.19777195
111  36.22141626 -101.19766243
111  36.22122628 -101.19827409
111  36.22107783 -101.19820948
111  36.22126878 -101.19758863
111  36.22117361 -101.19754306
111  36.22098297 -101.19816429
111  36.22073568 -101.19805164
111  36.22092633 -101.19743156
111  36.22083178 -101.19738904
111  36.22064113 -101.19800721
111  36.22039253 -101.19789154
111  36.22058287 -101.19726993
111  36.22048832 -101.19722665
111  36.22029860 -101.19784788
111  36.22025959 -101.19800752
111  36.22000245 -101.19788102
111  36.22023790 -101.19710889
111  36.22011647 -101.19705259
111  36.21988071 -101.19782625
111  36.21967979 -101.19773378
111  36.21980193 -101.19733882
112  36.21980193 -101.19733882  36.21981075 -101.19730157
112  36.21976616 -101.19722822  36.21974493 -101.19720729
111  36.21976616 -101.19722822
111  36.21975797 -101.19721000
111  36.21983101 -101.19715944
111  36.21974870 -101.19698296
111  36.21938978 -101.19723160
111  36.21977528 -101.19806918
111  36.21983091 -101.19818953
111  36.21974050 -101.19825032
112  36.21974050 -101.19825032  36.21971734 -101.19826690
112  36.21970632 -101.19834206  36.21970872 -101.19837459
111  36.21970632 -101.19834206
111  36.21965283 -101.19838672
111  36.21939359 -101.19834126
111  36.21880719 -101.19875291
111  36.21873440 -101.19859281
111  36.21860027 -101.19829779
111  36.21835832 -101.19846479
111  36.21823365 -101.19819842
111  36.21847759 -101.19802795
111  36.21837030 -101.19779197
111  36.21927800 -101.19716863
112  36.21927800 -101.19716863  36.21932658 -101.19709781
112  36.21923305 -101.19701462  36.21915563 -101.19699940
111  36.21923305 -101.19701462
111  36.21565011 -101.19950533
112  36.21565011 -101.19950533  36.21554706 -101.19956092
112  36.21536685 -101.19940095  36.21529531 -101.19927720
111  36.21536685 -101.19940095
111  36.21529467 -101.19925003
113  36.21507830 -101.19877711
110 2 0.00 0.0000 Taxiway 8
111  36.21947247 -101.19740946
111  36.21938978 -101.19723160
111  36.21974870 -101.19698296
111  36.21983101 -101.19715944
113  36.21975797 -101.19721000
110 2 0.00 0.0000 Taxiway 7
111  36.21848957 -101.19876307
111  36.21835832 -101.19846479
111  36.21860027 -101.19829779
113  36.21873440 -101.19859281
110 2 0.00 0.0000 Taxiway 6
111  36.21988071 -101.19782625
111  36.22011647 -101.19705259
111  36.22023790 -101.19710889
113  36.22000245 -101.19788102
110 2 0.00 0.0000 Taxiway 5
111  36.22039253 -101.19789154
111  36.22029860 -101.19784788
111  36.22048832 -101.19722665
113  36.22058287 -101.19726993
110 2 0.00 0.0000 Taxiway 4
111  36.22073568 -101.19805164
111  36.22064113 -101.19800721
111  36.22083178 -101.19738904
113  36.22092633 -101.19743156
110 2 0.00 0.0000 Taxiway 3
111  36.22098297 -101.19816429
111  36.22117361 -101.19754306
111  36.22126878 -101.19758863
113  36.22107783 -101.19820948
110 2 0.00 0.0000 Taxiway 2
111  36.22172685 -101.19811415
111  36.22156494 -101.19804597
111  36.22161932 -101.19784949
113  36.22178278 -101.19791613
110 2 0.00 0.0000 Taxiway 1
111  36.22180675 -101.19819833
111  36.22188400 -101.19794516
111  36.22203911 -101.19801794
113  36.22196341 -101.19827225
130 Airport Boundary
111  36.21285921 -101.19209209
111  36.22234313 -101.19221957
111  36.22748264 -101.18863491
111  36.22849095 -101.19086420
111  36.22727767 -101.19171248
111  36.22720079 -101.20047789
113  36.21274459 -101.20034429
120 Linear Feature 44
111  36.21538573 -101.19918978 4
115  36.21529467 -101.19925003
120 Linear Feature 43
111  36.21957987 -101.19626831 4
115  36.21949320 -101.19632867
120 Linear Feature 42
111  36.22237792 -101.19432389 4
115  36.22228787 -101.19438567
120 Linear Feature 41
111  36.22726831 -101.19092158 4
115  36.22717987 -101.19098666
120 Linear Feature 40
111  36.21916640 -101.19771501 1
115  36.21913756 -101.19764893
120 Linear Feature 39
111  36.21919508 -101.19769511 1
111  36.21916640 -101.19771501 1
115  36.21913786 -101.19773482
120 Linear Feature 38
111  36.21905901 -101.19778958 1
115  36.21902923 -101.19772328
120 Linear Feature 37
111  36.21908407 -101.19777231 1
111  36.21905901 -101.19778958 1
115  36.21903207 -101.19780814
120 Linear Feature 36
111  36.21895134 -101.19786459 1
115  36.21891956 -101.19779663
120 Linear Feature 35
111  36.21892329 -101.19788405 1
111  36.21895134 -101.19786459 1
115  36.21897937 -101.19784515
120 Linear Feature 34
111  36.21884342 -101.19793926 1
115  36.21881240 -101.19787401
120 Linear Feature 33
111  36.21881377 -101.19796071 1
111  36.21884342 -101.19793926 1
115  36.21887050 -101.19791967
120 Linear Feature 32
111  36.21873629 -101.19801552 1
115  36.21870747 -101.19795294
120 Linear Feature 31
111  36.21876345 -101.19799612 1
111  36.21873629 -101.19801552 1
115  36.21870923 -101.19803485
120 Linear Feature 30
111  36.21862872 -101.19808867 1
115  36.21860028 -101.19802477
120 Linear Feature 29
111  36.21860120 -101.19810694 1
111  36.21862872 -101.19808867 1
115  36.21865666 -101.19807013
120 Linear Feature 28
111  36.21873773 -101.19832838 1
115  36.21876647 -101.19839196
120 Linear Feature 27
111  36.21876461 -101.19830946 1
111  36.21873773 -101.19832838 1
115  36.21871059 -101.19834748
120 Linear Feature 26
111  36.21884484 -101.19825391 1
115  36.21887550 -101.19832055
120 Linear Feature 25
111  36.21887326 -101.19823435 1
111  36.21884484 -101.19825391 1
115  36.21881714 -101.19827298
120 Linear Feature 24
111  36.21895391 -101.19817729 1
115  36.21898365 -101.19824482
120 Linear Feature 23
111  36.21897993 -101.19815862 1
111  36.21895391 -101.19817729 1
115  36.21892566 -101.19819757
120 Linear Feature 22
111  36.21906121 -101.19810377 1
115  36.21909057 -101.19816786
120 Linear Feature 21
111  36.21908908 -101.19808444 1
111  36.21906121 -101.19810377 1
115  36.21903295 -101.19812338
120 Linear Feature 20
111  36.21916853 -101.19802894 1
