A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      902 1 0 LFNF Vinon sur Verdon
100   14.94   1   0 0.00 0 0 0 10R  43.73389572  005.78926213    0.00    0.00 0  0 0 0 28L  43.73483929  005.78254839    0.00    0.00 0  0 0 0
100   99.97   3   0 0.00 0 0 0 10L  43.74010141  005.78345833    0.00    0.00 0  0 0 0 28R  43.73912265  005.79042798   70.10    0.00 0  0 0 0
100  130.15   3   0 0.00 0 0 0 02   43.73423315  005.78020615  130.15    0.00 0  0 0 0 20   43.74463410  005.78638951  149.96    0.00 0  0 0 0
100  111.86   3   0 0.00 0 0 0 16   43.74306846  005.78091596   99.97    0.00 0  0 0 0 34   43.73648109  005.78428060    0.00    0.00 0  0 0 0
110   2 0.00  70.00 start gliders 3
111  43.74262352  005.78192816 
111  43.74264318  005.78199978 
111  43.74093447  005.78287991 
111  43.74095680  005.78296195 
111  43.74267013  005.78209993 
111  43.74269872  005.78220978 
111  43.74098823  005.78307446 
111  43.74101355  005.78316247 
111  43.74271927  005.78230271 
111  43.74273661  005.78236844 
111  43.74290567  005.78228001 
113  43.74279571  005.78184094 
110   4 0.00 101.90 start gliders 2
111  43.73519355  005.78845417 
111  43.73498178  005.78991783 
111  43.73504935  005.78993512 
113  43.73526334  005.78847453 
110   4 0.00 101.90 start gliders 1
111  43.73500967  005.78840409 
111  43.73478682  005.78986774 
111  43.73485660  005.78988810 
113  43.73507945  005.78842444 
110   1 0.00 100.00 Start Gliders
111  43.73577750  005.78498171 
111  43.73571159  005.78496271 
111  43.73552897  005.78614285 
111  43.73541363  005.78611815 
111  43.73559213  005.78493800 
111  43.73553172  005.78492280 
111  43.73535321  005.78610294 
111  43.73527769  005.78608394 
111  43.73494539  005.78839478 
111  43.73530103  005.78849360 
111  43.73563607  005.78617168 
113  43.73560037  005.78616408 
110   2 0.00  10.00 Piste aeromodeliste
111  43.74325371  005.79044228 
111  43.74254157  005.79110208 
111  43.74258779  005.79118289 
111  43.74319836  005.79062397 
111  43.74276536  005.79198425 
111  43.74285736  005.79203739 
113  43.74333379  005.79047622 
110   2 0.00  10.00 Apron Fuel
111  43.73605076  005.78638544   1 
111  43.73592617  005.78635360   1 
111  43.73591170  005.78645664   1 
113  43.73603837  005.78648703   1 
110   1 0.00   0.00 Apron Aeroclub
111  43.73616961  005.78593596 
111  43.73613146  005.78624232 
111  43.73632754  005.78629692 
111  43.73631084  005.78641835 
111  43.73627009  005.78640948 
111  43.73621959  005.78674962 
111  43.73587235  005.78666058 
111  43.73582046  005.78668765 
111  43.73621334  005.78679133 
111  43.73618635  005.78696791 
111  43.73638574  005.78702499 
111  43.73642992  005.78670681 
111  43.73648235  005.78666658 
111  43.73648697  005.78663147 
112  43.73675228  005.78669771  43.73675984  005.78670044 
111  43.73677892  005.78673921 
111  43.73680114  005.78665936 
111  43.73649247  005.78657926 
113  43.73656282  005.78603583 
110   2 0.00 162.10 Apron 1
111  43.73706116  005.78599553 
111  43.73675316  005.78613322 
111  43.73680290  005.78634638 
113  43.73711090  005.78620868 
110   2 0.00  71.60 Apron 2
111  43.73747495  005.78579440 
111  43.73752084  005.78598533 
111  43.73798153  005.78577321 
113  43.73793564  005.78558228 
110   2 0.00  71.60 Apron 3
111  43.73811750  005.78549801 
111  43.73815733  005.78566373 
111  43.73848007  005.78551512 
113  43.73844024  005.78534941 
110   2 0.00  71.80 Apron 4
111  43.73853478  005.78554532 
111  43.73856773  005.78568761 
111  43.73871984  005.78561571 
113  43.73868690  005.78547471 
110   2 0.00  71.80 Apron 5
111  43.73884446  005.78519059 
111  43.73887484  005.78531545 
111  43.73906566  005.78522925 
113  43.73903528  005.78509855 
110  15 0.00   0.00 Apron Visitor
111  43.73575592  005.78688352 
111  43.73563598  005.78772993 
111  43.73607549  005.78784719 
113  43.73619792  005.78701689 
110   2 0.00 101.00 Apron Gliders
111  43.73589686  005.78779755 
111  43.73560032  005.78997467 
111  43.73574680  005.79001538 
113  43.73605572  005.78784029 
110   4 0.00 102.00 Apron gliders 3
111  43.73625655  005.78877033 
111  43.73621649  005.78901543 
111  43.73629652  005.78905743 
113  43.73634509  005.78879638 
110   4 0.00  70.20 parking Ailes varoises
111  43.73867974  005.78596211 
111  43.73879113  005.78642001 
111  43.73886367  005.78638017 
113  43.73874684  005.78592867 
110   2 0.00 102.00 parking gliders
111  43.73602631  005.78867706 
111  43.73598867  005.78890785 
111  43.73607721  005.78895156 
113  43.73611485  005.78870311 
110   4 0.00  12.30 parking
111  43.73612789  005.78821881 
111  43.73640929  005.78830373 
111  43.73643617  005.78813310 
113  43.73615477  005.78804818 
110   1 0.00   0.00 route
111  43.73926060  005.78573294 
