A
1050 Generated by WorldEditor 1.6.0r1

1    842 0 0 KGPC Putnam County Airport
100 30.48 1 0 0.25 0 2 0 18  39.64042660 -086.81368044    0    0 2 0 0 1 36  39.62667032 -086.81401511    0    0 2 0 0 0
110 2 0.00 0.0000 New Taxiway 11
111  39.63821651 -086.81658116
111  39.63834874 -086.81658188
111  39.63834932 -086.81679578
111  39.63821636 -086.81679366
113  39.63821640 -086.81674172
110 2 0.00 0.0000 New Taxiway 11
111  39.63821666 -086.81630943
111  39.63834894 -086.81631022
111  39.63834951 -086.81652412
113  39.63821656 -086.81652202
110 2 0.00 0.0000 New Taxiway 11
111  39.63821685 -086.81604009
111  39.63834909 -086.81604084
111  39.63834966 -086.81625474
113  39.63821670 -086.81625262
110 1 0.00 0.0000 New Taxiway 4
111  39.62667311 -086.81419310 53 102
111  39.62604365 -086.81421537 53 102
112  39.62597045 -086.81425976  39.62593559 -086.81430014
111  39.62597045 -086.81425976 53 102
111  39.62572529 -086.81459276 53 102
112  39.62569748 -086.81468103  39.62570294 -086.81472424
111  39.62569748 -086.81468103 53 102
111  39.62573662 -086.81489634
112  39.62573662 -086.81489634  39.62575699 -086.81495761 102
111  39.62580461 -086.81497659 102
111  39.62602298 -086.81504345 102
111  39.63125515 -086.81490273 102
111  39.63143212 -086.81485485 102
112  39.63150194 -086.81476364  39.63153518 -086.81469835
111  39.63150194 -086.81476364
112  39.63150194 -086.81476364  39.63152928 -086.81470993 102
112  39.63155491 -086.81451514  39.63155547 -086.81440068
111  39.63155491 -086.81451514
112  39.63155491 -086.81451514  39.63155614 -086.81426155 102
111  39.63144057 -086.81418184 102
111  39.63123352 -086.81406548
111  39.63196900 -086.81405344 102
111  39.63173929 -086.81417916 102
112  39.63165651 -086.81450631  39.63165651 -086.81474705
111  39.63165651 -086.81450631
112  39.63165651 -086.81450631  39.63165651 -086.81462269 102
112  39.63171689 -086.81475992  39.63174757 -086.81481439
111  39.63171689 -086.81475992
112  39.63171689 -086.81475992  39.63174967 -086.81481812 102
111  39.63178358 -086.81484399 102
111  39.63201647 -086.81488637 102
111  39.63505878 -086.81481007
112  39.63505878 -086.81481007  39.63516548 -086.81480388 102
111  39.63517744 -086.81471184 102
111  39.63518040 -086.81468759 102
111  39.63525161 -086.81410320
112  39.63525161 -086.81410320  39.63525608 -086.81401483 102
111  39.63519128 -086.81398061
111  39.63544741 -086.81397931 102
112  39.63536286 -086.81409743  39.63535034 -086.81418489
111  39.63536286 -086.81409743 102
111  39.63529611 -086.81468680
112  39.63529611 -086.81468680  39.63529487 -086.81479377 102
111  39.63535692 -086.81481007 102
111  39.64017332 -086.81469103
112  39.64017332 -086.81469103  39.64027048 -086.81468437 102
112  39.64033267 -086.81456064  39.64035177 -086.81450196
111  39.64033267 -086.81456064
112  39.64033267 -086.81456064  39.64034907 -086.81451023 102
111  39.64034775 -086.81446451 102
111  39.64034184 -086.81401071
112  39.64034184 -086.81401071  39.64033290 -086.81389072 102
111  39.64024096 -086.81385660
111  39.64042965 -086.81385276 102
111  39.64043869 -086.81455935 102
111  39.64044502 -086.81505470 102
111  39.64007232 -086.81506427 102
112  39.63994774 -086.81500079  39.63991724 -086.81493796
111  39.63994774 -086.81500079 102
111  39.63989945 -086.81487926 102
112  39.63980288 -086.81482507  39.63973278 -086.81482600
111  39.63980288 -086.81482507 102
111  39.63868686 -086.81485965
111  39.63869453 -086.81605843
111  39.63844754 -086.81605688
112  39.63847166 -086.81599583  39.63848660 -086.81597903
112  39.63849080 -086.81594812  39.63848993 -086.81592049
111  39.63846383 -086.81591782
111  39.63816197 -086.81591978
111  39.63816189 -086.81604046
111  39.63821685 -086.81604009
111  39.63821670 -086.81625262
111  39.63821666 -086.81630943
111  39.63821656 -086.81652202
111  39.63821651 -086.81658116
111  39.63821640 -086.81674172
111  39.63816462 -086.81674244
111  39.63816467 -086.81675710
111  39.63796268 -086.81684621
111  39.63796258 -086.81678862
111  39.63809807 -086.81673475
111  39.63809808 -086.81667623
111  39.63796238 -086.81667656
111  39.63796228 -086.81662549
111  39.63809809 -086.81662514
111  39.63809811 -086.81652694
111  39.63796211 -086.81652738
111  39.63796201 -086.81647497
111  39.63809812 -086.81647497
111  39.63809814 -086.81637687
111  39.63796184 -086.81637687
111  39.63796174 -086.81632401
111  39.63809815 -086.81632401
111  39.63809817 -086.81622591
111  39.63796156 -086.81622591
111  39.63796147 -086.81617305
111  39.63809818 -086.81617260
111  39.63809819 -086.81611212
111  39.63796136 -086.81611213
111  39.63796127 -086.81606106
111  39.63809821 -086.81606106
111  39.63809822 -086.81596345
111  39.63774538 -086.81596690
111  39.63774556 -086.81610613
111  39.63782478 -086.81610613
111  39.63782478 -086.81615644
111  39.63774562 -086.81615580
111  39.63774575 -086.81625449
111  39.63782478 -086.81625402
111  39.63782478 -086.81630479
111  39.63774582 -086.81630481
111  39.63774595 -086.81640707
111  39.63782478 -086.81640670
111  39.63782478 -086.81645933
111  39.63774602 -086.81645971
111  39.63774614 -086.81655751
111  39.63782478 -086.81655788
111  39.63782478 -086.81660940
111  39.63774621 -086.81660940
111  39.63774634 -086.81670513
111  39.63782478 -086.81670468
111  39.63782478 -086.81676292
111  39.63768046 -086.81676262
