I
1050 Generated by WorldEditor

1     67 1 0 YPPH Perth
100 45.14 1 1 0.00 0 2 1 06 -31.94094773  115.95920342    0   66 3 0 0 0 24 -31.93088850  115.97883875    0   67 3 3 0 0
100 45.11 1 0 0.00 0 2 1 03 -31.95871762  115.95969036    0   92 3 0 0 0 21 -31.92862963  115.96845184    0   64 3 3 0 0
102 H1 -31.93070804  115.96317897  59.85 31.40 31.30 1 0 0 0.00 1
110 1 0.00 0.0000 New Taxiway 1
111 -31.94142198  115.97561993
111 -31.94109639  115.97573759
111 -31.94111587  115.97583747
111 -31.94085868  115.97596146
111 -31.94085089  115.97592473
111 -31.94078659  115.97595458
111 -31.94085283  115.97621174
111 -31.94076595  115.97623846
111 -31.94061936  115.97570954
111 -31.94056950  115.97531566
111 -31.94051105  115.97531566
111 -31.94051202  115.97533977
111 -31.94046052  115.97534130
112 -31.94048211  115.97431014 -31.94055094  115.97383297
112 -31.94086838  115.97323121 -31.94105308  115.97288312
111 -31.94137373  115.97252237
111 -31.94126399  115.97198729
112 -31.94119568  115.97198773 -31.94117283  115.97198025
111 -31.94117134  115.97195782
111 -31.94103924  115.97199595
111 -31.94094402  115.97156029
111 -31.94083266  115.97159129
111 -31.94081600  115.97152361
111 -31.94090018  115.97150294
111 -31.94087786  115.97142214
111 -31.94090528  115.97141422
111 -31.94092833  115.97151429
111 -31.94097454  115.97150508
111 -31.94103075  115.97173400
111 -31.94111245  115.97171131
111 -31.94080340  115.97034984
111 -31.94072899  115.97041302
111 -31.94077889  115.97063676
111 -31.94061973  115.97067928
111 -31.94060169  115.97060363
111 -31.94071947  115.97057175
111 -31.94068526  115.97039716
111 -31.94079290  115.97029212
111 -31.94078494  115.97025193
111 -31.94065049  115.97023537
111 -31.94059173  115.96999330
111 -31.94047455  115.97002665
111 -31.94045861  115.96995526
111 -31.94057101  115.96992191
111 -31.94057972  115.96995263
111 -31.94062442  115.96994069
111 -31.94068243  115.97018248
111 -31.94077365  115.97020083
112 -31.94074926  115.97007148 -31.94074457  115.96999809
112 -31.94079151  115.96982849 -31.94082849  115.96975257
111 -31.94090554  115.96974313
111 -31.94080439  115.96928764
111 -31.94090567  115.96925467
111 -31.94091291  115.96928593
111 -31.94087047  115.96929787
111 -31.94089100  115.96939061
111 -31.94086596  115.96939799
111 -31.94087331  115.96942750
111 -31.94092300  115.96941253
111 -31.94092989  115.96944323
111 -31.94088496  115.96945441
111 -31.94095234  115.96975492
112 -31.94105964  115.96985957 -31.94111655  115.96994410
111 -31.94113631  115.97005407
111 -31.94116060  115.97015518
111 -31.94123776  115.97013658
111 -31.94124811  115.97017873
111 -31.94126274  115.97017502
111 -31.94124105  115.97008243
111 -31.94124558  115.97008115
111 -31.94121229  115.96994515
111 -31.94129142  115.96991445
111 -31.94132268  115.97004303
111 -31.94126130  115.97006240
111 -31.94129279  115.97019532
111 -31.94123460  115.97021083
111 -31.94122192  115.97016740
111 -31.94116385  115.97018139
111 -31.94120476  115.97036610
111 -31.94128894  115.97034640
111 -31.94131962  115.97048490
111 -31.94133532  115.97048027
111 -31.94131192  115.97037927
111 -31.94137187  115.97036303
111 -31.94139876  115.97048431
111 -31.94133532  115.97050118
111 -31.94133765  115.97051060
111 -31.94130188  115.97051971
111 -31.94126916  115.97037664
111 -31.94121197  115.97039178
111 -31.94139842  115.97121488
111 -31.94149121  115.97119012
111 -31.94142030  115.97086289
111 -31.94147861  115.97084533
111 -31.94150711  115.97096571
111 -31.94147004  115.97097646
111 -31.94152122  115.97120922
111 -31.94140472  115.97124250
111 -31.94147597  115.97156198
111 -31.94157553  115.97153785
111 -31.94154517  115.97140388
111 -31.94160731  115.97139057
111 -31.94163203  115.97151039
111 -31.94159248  115.97152121
111 -31.94160025  115.97156198
111 -31.94148586  115.97159110
112 -31.94153842  115.97184210 -31.94154776  115.97189643
112 -31.94150287  115.97191483 -31.94149178  115.97192240
111 -31.94145783  115.97193609
111 -31.94155406  115.97234164
112 -31.94190843  115.97209326 -31.94208586  115.97199521
111 -31.94220930  115.97196573
111 -31.94261103  115.97294299
114 -31.94161797  115.97408035 -31.94121293  115.97488867
