I
1050 Generated by WorldEditor 2.2.0r2

1     18 1 0 PHBK Barking Sands Pmrf
100 46.02 1 0 0.00 0 3 0 16  22.03090381 -159.78658839    0   30 2 0 0 0 34  22.01463976 -159.78351264    0   30 2 0 0 0
110 2 0.00 0.0000 New Taxiway 27
111  22.04288537 -159.78276030
112  22.04280503 -159.78265878  22.04280962 -159.78256716
111  22.04280503 -159.78265878
112  22.04280503 -159.78265878  22.04281192 -159.78257459
111  22.04289833 -159.78257596
112  22.04297411 -159.78267116  22.04297411 -159.78275288
111  22.04297411 -159.78267116
114  22.04297411 -159.78267116  22.04296340 -159.78276361
110 2 0.00 0.0000 New Taxiway 26
111  22.04190981 -159.78265522
111  22.04178995 -159.78264421
111  22.04179696 -159.78251765
113  22.04191937 -159.78252522
110 2 0.00 0.0000 New Taxiway 19
111  22.03475496 -159.78405287
111  22.03450065 -159.78416776
111  22.03436845 -159.78384290
113  22.03462551 -159.78372702
110 2 0.00 0.0000 New Taxiway 18
111  22.03513275 -159.78387830
111  22.03505040 -159.78367196
111  22.03631875 -159.78309284
113  22.03639770 -159.78329786
110 2 0.00 0.0000 New Taxiway 17
111  22.03491879 -159.78334104
111  22.03483590 -159.78313264
111  22.03610465 -159.78255196
113  22.03618697 -159.78275738
110 2 0.00 0.0000 New Taxiway 16
111  22.03518242 -159.78228313
111  22.03517626 -159.78228586
111  22.03512850 -159.78216334
111  22.03504971 -159.78219609
111  22.03503926 -159.78216928
111  22.03505776 -159.78216063
111  22.03502273 -159.78207301
111  22.03508112 -159.78204687
111  22.03495553 -159.78173786
111  22.03545287 -159.78151092
111  22.03560894 -159.78188970
111  22.03568609 -159.78185628
111  22.03570167 -159.78190069
111  22.03561579 -159.78193892
111  22.03566255 -159.78206075
111  22.03565138 -159.78206592
113  22.03518490 -159.78228198
110 2 0.00 0.0000 New Taxiway 14
111  22.03128535 -159.78438650
111  22.03118224 -159.78409811
111  22.03255981 -159.78400042
113  22.03266057 -159.78428154
110 1 0.00 0.0000 New Taxiway 1
111  22.01433015 -159.78378105
112  22.01433015 -159.78378105  22.01425301 -159.78376248
111  22.01426802 -159.78367124
111  22.01434866 -159.78319353
112  22.01445442 -159.78313792  22.01454929 -159.78315525
111  22.01445442 -159.78313792
111  22.01864605 -159.78393906
111  22.01866731 -159.78378732
111  22.01870522 -159.78374361
111  22.01883139 -159.78375897
111  22.01889162 -159.78381588
111  22.01889920 -159.78383916
111  22.01887526 -159.78398147
111  22.02678021 -159.78547831
111  22.02680364 -159.78532908
111  22.02686073 -159.78527954
111  22.02698074 -159.78529910
111  22.02702627 -159.78536908
111  22.02700564 -159.78552112
111  22.02857190 -159.78581852
111  22.02987426 -159.78565782
111  22.03140980 -159.78469633
111  22.03128535 -159.78438650
111  22.03266057 -159.78428154
111  22.03255981 -159.78400042
111  22.03276941 -159.78400145
112  22.03276941 -159.78400145  22.03295137 -159.78400420
112  22.03304801 -159.78405807  22.03308286 -159.78405564
111  22.03304801 -159.78405807
111  22.03304828 -159.78403306
112  22.03304828 -159.78403306  22.03308636 -159.78403258
111  22.03310838 -159.78402457
111  22.03336474 -159.78390689
112  22.03336474 -159.78390689  22.03340512 -159.78388396
112  22.03348372 -159.78382657  22.03353696 -159.78380158
111  22.03348372 -159.78382657
112  22.03348372 -159.78382657  22.03366723 -159.78374484
112  22.03382568 -159.78369709  22.03388719 -159.78366837
111  22.03382568 -159.78369709
111  22.03402733 -159.78360410
111  22.03409567 -159.78356540
111  22.03414140 -159.78353155
111  22.03410962 -159.78344055
111  22.03423455 -159.78334491
111  22.03432158 -159.78329749
112  22.03432158 -159.78329749  22.03436364 -159.78327265
111  22.03434187 -159.78319698
111  22.03440503 -159.78316751
111  22.03433881 -159.78300222
111  22.03516493 -159.78262245
112  22.03516493 -159.78262245  22.03528314 -159.78256752
111  22.03524339 -159.78244010
111  22.03518242 -159.78228313
111  22.03518490 -159.78228198
111  22.03565138 -159.78206592
111  22.03566255 -159.78206075
111  22.03561579 -159.78193892
111  22.03570167 -159.78190069
111  22.03568609 -159.78185628
111  22.03609622 -159.78166418
111  22.03633332 -159.78228236
111  22.03636823 -159.78226863
111  22.03636855 -159.78229181
111  22.03641048 -159.78240037
112  22.03670963 -159.78294212  22.03683445 -159.78325105
111  22.03670963 -159.78294212
112  22.03670963 -159.78294212  22.03672034 -159.78299247
111  22.03670840 -159.78307540
111  22.04427725 -159.77961147
112  22.04427725 -159.77961147  22.04443272 -159.77953958
112  22.04467089 -159.77928007  22.04483746 -159.77920647
111  22.04467089 -159.77928007
112  22.04467089 -159.77928007  22.04494217 -159.77916710
111  22.04517494 -159.77927881
112  22.04517494 -159.77927881  22.04522531 -159.77930357
111  22.04524850 -159.77935812
111  22.04539457 -159.77974162
111  22.04119522 -159.78164569
111  22.04155106 -159.78212839
111  22.04399723 -159.78234932
111  22.04307864 -159.78275825
112  22.04292600 -159.78289140  22.04287859 -159.78297363
111  22.04292600 -159.78289140
111  22.04290949 -159.78307264
111  22.04113507 -159.78291874
111  22.04048336 -159.78199941
112  22.04046335 -159.78199700  22.04044926 -159.78200345
111  22.04046335 -159.78199700
111  22.03425229 -159.78485439
